deviceid,TemperatureKmeansScore,TemperatureFFTScore,TemperatureSpectralScore,TemperatureGeneralizedScore,timestamp,Temperature
04714B60011A,0.5138292019592536,484.30097946780717,-1.2443052369009289,25285.14579124689,01/20/2020 09:41,,
04714B60011A,0.6135199289142337,23.58348644568216,-1.7764967735671089,5544.505807029394,01/20/2020 09:42,56.3,
04714B60011A,0.6440088753048547,317.20097909008825,-1.4615139536119521,100597.79395486502,01/20/2020 09:46,,
04714B60011A,0.6661613607394923,22.596419483799043,-0.24897245917307487,35.465759711070696,01/20/2020 09:47,56.3,
04714B60011A,0.7599997131104853,287.12982055813313,0.42042376355902444,511.49159503666203,01/20/2020 09:51,,
04714B60011A,0.8685353011274544,39.18771485622181,0.5024007414559621,5469.972946553885,01/20/2020 09:52,56.1,
04714B60011A,0.8771279946539468,587.674311816699,0.33371452754631026,101057.21870102863,01/20/2020 09:56,,
04714B60011A,0.889574853032162,50.758825489098214,-0.053264972595225224,12147.046706963414,01/20/2020 09:57,56.4,
04714B60011A,0.8732652921367928,742.6395375420703,-0.5504181385518336,226596.26758936228,01/20/2020 10:01,,
04714B60011A,0.8508781856058909,84.6471505924977,-0.9465226376100988,21448.549343185798,01/20/2020 10:02,56,
04714B60011A,0.9050929394945849,1403.2899753275713,-1.1208911294576733,404074.72056767065,01/20/2020 10:06,,
04714B60011A,0.9393238280334338,91.11423394736136,-0.9366123478947479,48012.11636838077,01/20/2020 10:07,56.6,
04714B60011A,0.960532372348506,1502.9514821134567,-0.3975307674709274,913301.2812260328,01/20/2020 10:11,,
04714B60011A,1.0034236837719464,122.73536515572701,0.13091073148685162,5517.6267628391715,01/20/2020 10:12,56.4,
04714B60011A,1.0032832410549544,2098.9833790704192,0.3202528008845418,105694.07005491713,01/20/2020 10:16,,
04714B60011A,1.0172833861745574,84.8280088344083,0.13022878410426575,21040.805122737806,01/20/2020 10:17,56,
04714B60011A,1.065418053869551,1322.5356766715795,-0.1928188229262391,407758.87752524985,01/20/2020 10:21,,
04714B60011A,1.0971307557875867,91.30377509379147,-0.34450396257705407,5133.773114153306,01/20/2020 10:22,55.8,
04714B60011A,1.0012956290977415,1490.3124914896414,-0.2437860308988169,100224.44612581257,01/20/2020 10:26,,
04714B60011A,0.8212578517577894,96.9011865224975,0.042278247806432745,46323.29708040044,01/20/2020 10:27,56.4,
04714B60011A,0.707290824934419,1663.6612845007023,0.4175786119130498,915808.9426400794,01/20/2020 10:31,,
04714B60011A,0.6097934473709001,49.29295781738584,0.31304983806482767,1325.7698527465927,01/20/2020 10:32,56.3,
04714B60011A,0.6115712313086354,775.4044237184333,-0.8261518372925414,26258.395652425184,01/20/2020 10:36,,
04714B60011A,0.6201341950292043,23.351704181614245,-2.7233662930655704,5096.469196930169,01/20/2020 10:37,56.1,
04714B60011A,0.6050922110632591,285.8165384823748,-5.330942633401447,102620.88632552914,01/20/2020 10:41,,
04714B60011A,0.5810492578421232,12.837589579314841,-5.23540562920895,38.32085307435441,01/20/2020 10:42,56.1,
04714B60011A,0.5788322112888643,111.33501620538463,-2.905416691094416,610.585788646109,01/20/2020 10:46,,
04714B60011A,0.5240959462007351,21.166389563077626,-0.7533935379572663,1290.6567861653834,01/20/2020 10:47,56,
04714B60011A,0.4997159577607185,307.7571190060157,0.6196800111561167,26435.065891537248,01/20/2020 10:51,,
04714B60011A,0.5562374637843293,31.98007965714705,0.5467241631039643,1534.8214710004934,01/20/2020 10:52,56.1,
04714B60011A,0.8106581728421769,486.4885960032019,0.008712474896887201,31736.590804907093,01/20/2020 10:56,,
04714B60011A,1.0460594833488148,74.4287700818816,-0.48114214878825745,5101.256202951126,01/20/2020 10:57,56.3,
04714B60011A,1.2381601392927697,1323.4131017077148,-0.33741435987769197,106941.2400474147,01/20/2020 11:01,,
04714B60011A,1.2555829166248476,183.41075921811787,0.4071718686926502,42870.10578040597,01/20/2020 11:02,55.7,
04714B60011A,1.2457034425307079,3644.9457029807695,1.207395129159306,909888.6845159912,01/20/2020 11:06,,
04714B60011A,1.2649467993187369,46.1303477091334,1.4360267741720771,10479.592048159668,01/20/2020 11:07,55.4,
04714B60011A,1.2539899009812792,734.935903458651,-0.19325951193389912,224583.6122657307,01/20/2020 11:11,,
04714B60011A,1.2422532414071787,25.607825961114834,-0.2741349522677181,37.97156234490328,01/20/2020 11:12,55.4,
04714B60011A,1.1929544545095503,295.42682704101054,0.27922455835891213,557.0591950399398,01/20/2020 11:16,,
04714B60011A,0.9365729157681764,18.241088471421875,0.20392928562354218,4582.057030195628,01/20/2020 11:17,55.2,
04714B60011A,0.6908297641390604,204.99434767526316,0.16919242907829002,100204.63328026008,01/20/2020 11:21,,
04714B60011A,0.4722016048412264,13.598366932644392,0.4178363857750327,1238.9463502372323,01/20/2020 11:22,55.3,
04714B60011A,0.46487108360311313,200.85725687993445,0.6098142168282923,27340.114905335042,01/20/2020 11:26,,
04714B60011A,0.5262597851415216,19.445210816552382,0.8863529539282591,4506.867022257067,01/20/2020 11:27,55.1,
04714B60011A,0.5890829004962336,328.97553989610236,1.4436883725659486,100848.475695878,01/20/2020 11:31,,
