"ID","DEVICETYPE","DEVICEID","LOGICALINTERFACE_ID","EVENTTYPE","FORMAT","RCV_TIMESTAMP_UTC","UPDATED_UTC","SPEED","TEMPERATURE","HEAD","DEVICE_ID","PUMP_MODE","FLOW","WARN","KW_HOUR","VOLTAGE","ALARM","POWER","CURRENT","TIMESTAMP","VIBRATIONS_XAXIS","ACCEL_SPEED","VIBRATIONS_YAXIS","ACCEL_POWER","RMS_X","RMS_Z","VIBRATIONS_ZAXIS","RMS_Y","VERSION","RUN_QTY","TAG_NUMBER","DESIGN_HEAD","PERF_OPTION","DESIGN_FLOW","PTS","RATED_CURRENT","RATED_SPEED","HARDWARE_VER","PTS_COUNT","SERIAL_NUMBER","FIRMWARE_VER","REATED_POWER","RMSN_X","VIBRATION_N_YAXIS","VIBRATION_N_XAXIS","RMSN_Y","VIBRATION_N_ZAXIS","RMSN_Z","RMS_X_AVG","PWR","HW_VER","DQ","FW_VER"
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-06.43.46.654000,2020-12-14-06.43.46.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0305518,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-06.46.43.905000,2020-12-14-06.46.43.000000,0.0,44.6,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157552433",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-06.48.46.816000,2020-12-14-06.48.46.000000,,,,"04714B603408",,,,,,,,,"3157552556","[-0.0322,-0.0264,-0.041,-0.0322,-0.043,-0.0313,-0.0283,-0.0332,-0.043,-0.0342,-0.0225,-0.0313,-0.0166,-0.0361,-0.0381]","[""0"",""0"",""0"",""0"",""0""]","[-1.04,-1.0469,-1.0469,-1.041,-1.0498,-1.0449,-1.043,-1.042,-1.0381,-1.042,-1.0498,-1.043,-1.0449,-1.0449,-1.0479]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030469"",""0.030432"",""0.030089"",""0.030449"",""0.030138""]","[""0.013696"",""0.013653"",""0.013969"",""0.013652"",""0.013799""]","[0.0146,0.0098,0.001,0.0176,0.0186,0.0107,0.0107,0.002,0.002,0,0.0107,-0.0029,0.0098,0.001,0.0098]","[""1.043835"",""1.042985"",""1.043369"",""1.043057"",""1.043519""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-06.48.46.816000,2020-12-14-06.48.46.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030315400000000003,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-06.51.43.873000,2020-12-14-06.51.43.000000,0.0,44.9,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157552733",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.26.44.656000,2020-12-14-09.26.44.000000,0.0,44.4,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157562034",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.28.47.321000,2020-12-14-09.28.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0306744,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.28.47.324000,2020-12-14-09.28.47.000000,,,,"04714B603408",,,,,,,,,"3157562157","[-0.042,-0.0381,-0.042,-0.0176,-0.0205,-0.0244,-0.0371,-0.0342,-0.0459,-0.0283,-0.0283,-0.0186,-0.0352,-0.0322,-0.0273]","[""0"",""0"",""0"",""0"",""0""]","[-1.043,-1.0459,-1.0449,-1.0449,-1.04,-1.042,-1.0352,-1.04,-1.0381,-1.0381,-1.0391,-1.0469,-1.0479,-1.0479,-1.0527]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030441"",""0.030805"",""0.030394"",""0.030753"",""0.030979""]","[""0.013359"",""0.013315"",""0.013700"",""0.012947"",""0.013655""]","[0.0059,0.0078,-0.0029,-0.0117,0.0049,0.0049,0.0273,0.0088,-0.0088,0.0166,0.0137,0.0244,0.0254,0.0127,0.0166]","[""1.043985"",""1.043855"",""1.043396"",""1.043118"",""1.043662""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.31.44.679000,2020-12-14-09.31.44.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157562334",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.33.47.617000,2020-12-14-09.33.47.000000,,,,"04714B603408",,,,,,,,,"3157562457","[-0.0234,-0.0283,-0.0225,-0.0215,-0.0254,-0.0195,-0.0254,-0.0244,-0.0332,-0.0234,-0.0176,-0.0244,-0.0469,-0.042,-0.0166]","[""0"",""0"",""0"",""0"",""0""]","[-1.0449,-1.0332,-1.0498,-1.0459,-1.0391,-1.043,-1.04,-1.042,-1.0381,-1.0391,-1.0479,-1.0439,-1.0469,-1.0488,-1.0479]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030626"",""0.030926"",""0.030763"",""0.030631"",""0.030394""]","[""0.014388"",""0.013609"",""0.013042"",""0.013512"",""0.013535""]","[0.0068,0.0117,0.0273,0.0117,0.0059,0.0195,0.0117,-0.0049,0.0039,0.0088,0.0117,0.0029,0,0.0244,0.001]","[""1.043086"",""1.043932"",""1.043656"",""1.043868"",""1.043433""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.33.47.611000,2020-12-14-09.33.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030668,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.36.44.691000,2020-12-14-09.36.44.000000,0.0,45.0,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157562634",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.38.47.482000,2020-12-14-09.38.47.000000,,,,"04714B603408",,,,,,,,,"3157562757","[-0.0361,-0.0283,-0.0313,-0.0244,-0.0264,-0.0186,-0.0303,-0.0469,-0.0322,-0.0352,-0.0244,-0.0322,-0.0234,-0.0371,-0.0273]","[""0"",""0"",""0"",""0"",""0""]","[-1.041,-1.0488,-1.0439,-1.0498,-1.0449,-1.04,-1.0439,-1.042,-1.0469,-1.0449,-1.0459,-1.0381,-1.04,-1.0488,-1.0479]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030755"",""0.030999"",""0.030929"",""0.030427"",""0.031073""]","[""0.014297"",""0.013368"",""0.012724"",""0.013141"",""0.013603""]","[0.0059,0.0068,0,0.0156,0.0137,0.0127,-0.0098,0,-0.001,0.0117,0.002,0.0059,0,0.0059,0.0029]","[""1.043780"",""1.043858"",""1.043565"",""1.043830"",""1.044134""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.38.47.481000,2020-12-14-09.38.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0308366,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.41.44.706000,2020-12-14-09.41.44.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157562934",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.43.47.528000,2020-12-14-09.43.47.000000,,,,"04714B603408",,,,,,,,,"3157563057","[-0.0459,-0.0439,-0.0234,-0.0332,-0.0352,-0.0352,-0.0283,-0.0303,-0.0215,-0.043,-0.0332,-0.04,-0.0215,-0.0254,-0.0283]","[""0"",""0"",""0"",""0"",""0""]","[-1.0332,-1.043,-1.0459,-1.041,-1.0605,-1.043,-1.0439,-1.0586,-1.04,-1.0586,-1.042,-1.04,-1.0439,-1.042,-1.041]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030956"",""0.030681"",""0.031135"",""0.031247"",""0.030898""]","[""0.013805"",""0.013539"",""0.013095"",""0.013278"",""0.013365""]","[0.001,0.0303,0.0039,0.0127,-0.0107,0.0088,0,0.0176,0.0215,0.0088,-0.0088,-0.0146,0.0039,0.0137,0.0059]","[""1.043815"",""1.043925"",""1.043509"",""1.043638"",""1.044246""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.43.47.527000,2020-12-14-09.43.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0309834,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.46.44.655000,2020-12-14-09.46.44.000000,0.0,44.9,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157563234",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.48.47.671000,2020-12-14-09.48.47.000000,,,,"04714B603408",,,,,,,,,"3157563357","[-0.0205,-0.0313,-0.0352,-0.0283,-0.0244,-0.0146,-0.0195,-0.0244,-0.0283,-0.0244,-0.0293,-0.0166,-0.0322,-0.0469,-0.0215]","[""0"",""0"",""0"",""0"",""0""]","[-1.0391,-1.043,-1.0586,-1.0469,-1.0449,-1.0352,-1.0352,-1.042,-1.0459,-1.041,-1.04,-1.0439,-1.0498,-1.0508,-1.0527]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030799"",""0.030450"",""0.030870"",""0.030212"",""0.030541""]","[""0.013731"",""0.013270"",""0.013188"",""0.013265"",""0.013432""]","[0.0049,0.0049,0.0088,0.0068,0,0.0039,0.0029,0.0098,0,-0.0039,-0.0068,0.0107,0.0127,0.0137,0.001]","[""1.043875"",""1.043571"",""1.044074"",""1.043727"",""1.043813""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.48.47.673000,2020-12-14-09.48.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0305744,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.51.44.721000,2020-12-14-09.51.44.000000,0.0,44.4,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157563534",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.53.47.465000,2020-12-14-09.53.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030668,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.53.47.463000,2020-12-14-09.53.47.000000,,,,"04714B603408",,,,,,,,,"3157563657","[-0.0273,-0.0215,-0.0166,-0.0352,-0.0342,-0.0293,-0.0225,-0.0254,-0.0303,-0.0186,-0.0313,-0.0186,-0.0322,-0.0215,-0.0293]","[""0"",""0"",""0"",""0"",""0""]","[-1.0391,-1.041,-1.041,-1.0371,-1.0371,-1.041,-1.04,-1.0439,-1.0322,-1.0566,-1.0449,-1.0439,-1.0439,-1.0625,-1.0439]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030766"",""0.030676"",""0.030516"",""0.030782"",""0.030600""]","[""0.014461"",""0.013829"",""0.013938"",""0.013529"",""0.013923""]","[0.002,-0.001,-0.0088,0,0.0293,0.0186,0.0088,-0.0088,0.0273,0.0234,0.0244,0.0146,0.0117,0.0088,0.0283]","[""1.043113"",""1.043921"",""1.043986"",""1.043889"",""1.043402""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-09.56.44.818000,2020-12-14-09.56.44.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157563834",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-09.58.47.682000,2020-12-14-09.58.47.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03064380000000001,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-09.58.47.683000,2020-12-14-09.58.47.000000,,,,"04714B603408",,,,,,,,,"3157563957","[-0.0234,-0.0371,-0.0322,-0.0322,-0.0283,-0.0293,-0.0244,-0.0371,-0.0332,-0.0293,-0.0293,-0.0313,-0.0361,-0.0322,-0.0381]","[""0"",""0"",""0"",""0"",""0""]","[-1.0439,-1.0488,-1.0479,-1.0459,-1.0459,-1.0449,-1.0342,-1.0371,-1.0322,-1.041,-1.041,-1.0479,-1.0449,-1.0469,-1.0342]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030835"",""0.030585"",""0.030556"",""0.030786"",""0.030457""]","[""0.013962"",""0.012528"",""0.014160"",""0.014941"",""0.013855""]","[0.0127,0.0156,-0.0029,0.0107,0.0137,-0.0137,0.002,-0.0029,0.001,0.0303,0.001,0.0088,0.0117,0.002,0]","[""1.043804"",""1.043597"",""1.043629"",""1.043462"",""1.043763""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-10.01.44.689000,2020-12-14-10.01.44.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157564134",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-12.36.45.161000,2020-12-14-12.36.45.000000,0.0,43.8,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157573435",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-12.38.48.271000,2020-12-14-12.38.48.000000,,,,"04714B603408",,,,,,,,,"3157573557","[-0.0322,-0.0352,-0.0293,-0.0166,-0.0313,-0.0293,-0.0283,-0.0313,-0.0205,-0.0176,-0.0439,-0.04,-0.0352,-0.0234,-0.0176]","[""0"",""0"",""0"",""0"",""0""]","[-1.0449,-1.0439,-1.0469,-1.0469,-1.0439,-1.042,-1.042,-1.0469,-1.0459,-1.0449,-1.0381,-1.0439,-1.041,-1.0459,-1.0459]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030092"",""0.030455"",""0.030071"",""0.030676"",""0.030757""]","[""0.013464"",""0.012505"",""0.013145"",""0.014095"",""0.013868""]","[-0.0059,-0.0146,-0.0039,-0.0068,-0.002,0.001,0.0107,-0.0029,0.0234,0.0039,0.0137,0.0068,0.0039,0.0391,0.0098]","[""1.044303"",""1.043785"",""1.044103"",""1.044175"",""1.044495""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-23.21.48.040000,2020-12-14-23.21.48.000000,0.0,44.4,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157612137",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-23.23.50.404000,2020-12-14-23.23.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030411,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-23.23.50.393000,2020-12-14-23.23.50.000000,,,,"04714B603408",,,,,,,,,"3157612259","[-0.0273,-0.0205,-0.0352,-0.0244,-0.0342,-0.0283,-0.0371,-0.0322,-0.0283,-0.0469,-0.0381,-0.0332,-0.0313,-0.0234,-0.0273]","[""0"",""0"",""0"",""0"",""0""]","[-1.043,-1.0439,-1.043,-1.0371,-1.0391,-1.0498,-1.0488,-1.043,-1.0488,-1.0488,-1.0547,-1.0332,-1.0479,-1.0439,-1.0498]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030134"",""0.030442"",""0.030210"",""0.030225"",""0.031044""]","[""0.013048"",""0.014539"",""0.013658"",""0.013098"",""0.013113""]","[-0.0107,0.0137,0.0098,0.0049,0.0127,0.0107,0.0049,0.0127,0.0146,0.0039,0.0244,0.0137,0.0166,0.0078,0.0107]","[""1.043381"",""1.044099"",""1.043717"",""1.044314"",""1.043851""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-03.53.51.277000,2020-12-15-03.53.51.000000,,,,"04714B603408",,,,,,,,,"3157628460","[-0.0332,-0.0322,-0.04,-0.0352,-0.0391,-0.0205,-0.0283,-0.0273,-0.0313,-0.0186,-0.0186,-0.0254,-0.0264,-0.0322,-0.0273]","[""0"",""0"",""0"",""0"",""0""]","[-1.0459,-1.0459,-1.0439,-1.0449,-1.041,-1.0371,-1.04,-1.0352,-1.043,-1.0459,-1.041,-1.04,-1.042,-1.0488,-1.0459]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030303"",""0.030347"",""0.030314"",""0.030427"",""0.030373""]","[""0.013816"",""0.013881"",""0.013878"",""0.013415"",""0.014073""]","[0.0264,0.0195,0.0244,0.0137,0.0225,0.0127,0,0.0146,0.0039,0.0146,0.0029,0.0107,0.0146,0.0039,0.0059]","[""1.043623"",""1.043458"",""1.043475"",""1.043301"",""1.043338""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-03.56.49.052000,2020-12-15-03.56.49.000000,0.0,44.6,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157628638",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-03.58.51.185000,2020-12-15-03.58.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030519200000000003,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-03.58.51.186000,2020-12-15-03.58.51.000000,,,,"04714B603408",,,,,,,,,"3157628760","[-0.0449,-0.0322,-0.0322,-0.0303,-0.0332,-0.0313,-0.0303,-0.0322,-0.0313,-0.0322,-0.0215,-0.0176,-0.0273,-0.0469,-0.0352]","[""0"",""0"",""0"",""0"",""0""]","[-1.0439,-1.0381,-1.041,-1.043,-1.0459,-1.0322,-1.0449,-1.0391,-1.0586,-1.0488,-1.041,-1.0469,-1.0469,-1.0449,-1.0371]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030559"",""0.030537"",""0.030541"",""0.030569"",""0.030390""]","[""0.013355"",""0.013903"",""0.013715"",""0.013346"",""0.013702""]","[0.0088,-0.0049,-0.0029,0.0176,0.0107,0.0137,0.0107,-0.001,0.0039,0.0117,0.0254,0.0127,-0.0059,0.0264,0.0039]","[""1.043432"",""1.043579"",""1.043688"",""1.043522"",""1.043659""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-04.01.49.059000,2020-12-15-04.01.48.000000,0.0,44.9,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157628938",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-04.03.51.340000,2020-12-15-04.03.51.000000,,,,"04714B603408",,,,,,,,,"3157629060","[-0.0332,-0.0215,-0.0215,-0.0254,-0.0264,-0.0254,-0.0244,-0.0215,-0.041,-0.04,-0.0439,-0.0195,-0.0361,-0.0283,-0.0313]","[""0"",""0"",""0"",""0"",""0""]","[-1.0391,-1.0361,-1.0361,-1.0537,-1.0469,-1.041,-1.0322,-1.0479,-1.0479,-1.0498,-1.0469,-1.042,-1.042,-1.0381,-1.0352]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030998"",""0.031042"",""0.030738"",""0.030870"",""0.030889""]","[""0.013382"",""0.014165"",""0.013550"",""0.013418"",""0.013374""]","[0.0186,-0.0137,0.0029,0.0303,0.0098,0.0127,0.0078,0.0186,0.0156,0.0059,0.0215,0.0225,0.002,0.0117,0]","[""1.043653"",""1.043661"",""1.044010"",""1.043607"",""1.043817""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-04.03.51.341000,2020-12-15-04.03.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0309074,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-04.06.49.020000,2020-12-15-04.06.49.000000,0.0,44.6,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157629238",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-04.08.51.192000,2020-12-15-04.08.51.000000,,,,"04714B603408",,,,,,,,,"3157629360","[-0.0342,-0.0293,-0.0381,-0.0283,-0.0273,-0.0313,-0.0234,-0.0254,-0.0293,-0.0332,-0.0234,-0.0215,-0.0293,-0.0254,-0.0449]","[""0"",""0"",""0"",""0"",""0""]","[-1.0439,-1.0439,-1.0596,-1.0439,-1.0459,-1.0342,-1.0391,-1.0449,-1.042,-1.043,-1.0381,-1.042,-1.0264,-1.0391,-1.041]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030636"",""0.030522"",""0.030489"",""0.030095"",""0.030394""]","[""0.014092"",""0.013606"",""0.013675"",""0.013325"",""0.014213""]","[0.0029,0.0225,0.0146,0.0176,0.0215,-0.0078,0.0146,-0.0146,-0.0039,0.0107,-0.0029,0.0117,0.0068,0.0127,-0.0039]","[""1.043469"",""1.043570"",""1.043502"",""1.043712"",""1.043133""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-04.08.51.195000,2020-12-15-04.08.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0304272,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-04.11.49.155000,2020-12-15-04.11.49.000000,0.0,44.5,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157629538",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-04.13.51.427000,2020-12-15-04.13.51.000000,,,,"04714B603408",,,,,,,,,"3157629660","[-0.0283,-0.0283,-0.0283,-0.0283,-0.0205,-0.0361,-0.0244,-0.0283,-0.0166,-0.0186,-0.0254,-0.0342,-0.0332,-0.0195,-0.0313]","[""0"",""0"",""0"",""0"",""0""]","[-1.0322,-1.0449,-1.0605,-1.041,-1.0449,-1.041,-1.0488,-1.0439,-1.0449,-1.043,-1.0391,-1.042,-1.041,-1.04,-1.0381]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030986"",""0.030051"",""0.030568"",""0.029928"",""0.030087""]","[""0.014084"",""0.013992"",""0.014438"",""0.013733"",""0.013978""]","[0.0127,0.0049,0.0029,0.0088,0.0088,0.001,0.0156,0.002,0.0166,-0.002,0.0273,0.0049,-0.0117,0.0098,0]","[""1.043802"",""1.043737"",""1.043124"",""1.043375"",""1.043442""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-04.13.51.427000,2020-12-15-04.13.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030324,,,0.0,
