"FLOATVALUE","DEVICEID","RCV_TIMESTAMP_UTC"
200.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.29.51.651000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.29.51.651000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.30.28.559000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.30.28.560000
1637.4000244140625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.30.28.573000
62.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.30.28.575000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.36.56.221000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.36.56.221000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.36.56.222000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.36.56.222000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.39.34.055000
2.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.39.34.055000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.39.34.056000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.39.34.056000
5.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.49.55.536000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.49.55.536000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.49.55.536000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-08.49.55.536000
272.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.05.42.282000
272.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.05.42.282000
50.386070251464844,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.05.42.598000
2470.013916015625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.05.42.598000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.23.44.365000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.23.44.365000
0.30000001192092896,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.23.44.366000
1.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.23.44.366000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.36.18.584000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.36.18.585000
288.7098083496094,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.36.18.699000
285.4437561035156,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-09.36.18.699000
416.8,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.14.08.029000
407.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.14.08.029000
46.125542640686035,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.14.08.200000
38.60215663909912,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.14.08.201000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.26.22.180000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.26.22.180000
400.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.26.22.181000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.26.22.181000
0.20000000298023224,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.40.37.372000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.40.37.372000
5.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.40.37.372000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.40.37.372000
624.7493133544922,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.50.32.002000
702.075439453125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-10.50.32.002000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.06.04.660000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.06.04.663000
119.66397094726562,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.06.04.773000
-52.2608642578125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.06.04.773000
666.0123291015625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.41.02.725000
278.98553466796875,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.41.02.725000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.41.02.727000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.41.02.727000
246.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.56.16.555000
731.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.56.16.555000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.56.16.562000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-11.56.16.562000
1042.2015380859375,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.06.06.525000
131.96673583984375,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.06.06.525000
122.27418518066406,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.06.06.525000
261.5003967285156,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.06.06.528000
52.400001525878906,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.31.40.851000
632.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.31.40.880000
228.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.31.41.552000
2196.3999999999996,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.31.41.552000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.54.08.907000
1.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.54.08.907000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.54.08.908000
1.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-12.54.08.908000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.14.16.004000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.14.16.004000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.14.16.004000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.14.16.004000
400.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.46.51.764000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.46.51.764000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.46.51.765000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-13.46.51.765000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.17.08.159000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.17.08.159000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.17.08.160000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.17.08.160000
2.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.27.08.551000
1.2999999523162842,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.27.08.551000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.27.08.551000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.27.08.551000
276.7589416503906,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.51.35.506000
3.242957353591919,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.51.35.545000
116.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.51.35.581000
118.3,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.51.35.581000
1000.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.54.21.067000
2.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.54.21.067000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.54.21.069000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-14.54.21.069000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.21.49.659000
84.86250305175781,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.21.49.660000
287.5907287597656,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.21.49.702000
287.447509765625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.21.49.702000
624.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.30.50.022000
82.5999984741211,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.30.50.022000
641.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.30.50.040000
825.2383422851562,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.30.50.041000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.32.46.238000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.32.46.238000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.32.46.238000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.32.46.238000
311.8,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.40.09.683000
89.14999999999999,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.40.09.683000
2.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.40.09.684000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-15.40.09.684000
59.03975296020508,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.06.11.226000
27.278072357177734,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.06.11.267000
243.4530487060547,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.06.11.366000
31.782272338867188,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.06.11.366000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.14.22.215000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.14.22.215000
121.1312026977539,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.29.17.738000
-52.89152526855469,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.29.17.738000
90.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.29.17.775000
499.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.29.17.781000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.55.40.561000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.55.40.561000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.55.40.561000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-16.55.40.561000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.03.33.661000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.03.33.661000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.03.33.661000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.03.33.661000
3475.557861328125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.26.05.687000
273.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.26.05.691000
577.3248291015625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.26.05.719000
463.1778564453125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.26.05.719000
2.0999999046325684,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.29.07.478000
85.5999984741211,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.29.07.478000
-91.34,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.29.07.581000
118.6,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.29.07.581000
70.86577606201172,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.38.54.779000
222.19552612304688,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.38.54.779000
72.15053125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.38.54.920000
147.11839294433594,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.38.54.920000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.57.05.579000
6538.60009765625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.57.05.605000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.57.05.666000
216.2470245361328,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-17.57.05.669000
1216.5682373046875,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.36.42.348000
1247.2305908203125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.36.42.348000
105.82777404785156,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.36.42.474000
364.2839050292969,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.36.42.475000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.57.07.851000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.57.07.851000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.57.07.852000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-18.57.07.852000
213.76638793945312,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.11.01.727000
632.3978881835938,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.11.01.727000
232.75467681884766,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.11.01.759000
286.3509216308594,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.11.01.759000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.41.06.198000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.41.06.198000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.41.06.199000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-19.41.06.199000
307.1429138183594,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.17.15.642000
334.8617858886719,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.17.15.642000
1086.946044921875,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.17.15.740000
1042.113525390625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.17.15.740000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.20.38.624000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.20.38.624000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.20.38.625000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.20.38.625000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.40.35.565000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.40.35.565000
-93.68,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.40.35.580000
118.3,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.40.35.580000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.59.40.247000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.59.40.247000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.59.40.247000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-20.59.40.247000
574.8046264648438,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-21.06.50.719000
570.0068359375,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-21.06.50.719000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-21.06.51.116000
200.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-21.06.51.116000
114.75678253173828,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.10.43.000000
479.2754821777344,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.10.43.000000
243.10000610351562,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.10.43.433000
0.39374998211860657,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.10.43.433000
182.35606384277344,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.22.35.319000
29.700000762939453,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.22.35.333000
338.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.22.35.480000
242.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.22.35.480000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.39.15.647000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.39.15.647000
1.2999999523162842,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.39.15.649000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.39.15.649000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.42.32.782000
0.30000001192092896,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.42.32.782000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.42.32.782000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-22.42.32.782000
25.45967674255371,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.08.29.839000
49.42814254760742,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.08.29.839000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.40.10.390000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.40.10.390000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.40.10.391000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.40.10.391000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.48.21.515000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.48.21.515000
1.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.48.21.516000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-16-23.48.21.516000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.11.19.056000
2.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.11.19.056000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.11.19.056000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.11.19.056000
0.20000000298023224,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.15.21.499000
3.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.15.21.499000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.15.21.500000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.15.21.500000
2448.24267578125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.49.35.440000
84.83748626708984,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.49.35.440000
31.200000762939453,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.49.35.578000
61.79999923706055,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-00.49.35.578000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.25.46.681000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.25.46.681000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.25.46.682000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.25.46.682000
125.55807495117188,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.28.29.399000
5167.54931640625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.28.29.410000
31.460529327392578,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.28.29.892000
34.25399398803711,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.28.29.892000
50.03437805175781,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.52.05.241000
169.0985870361328,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.52.05.262000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.52.05.325000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-01.52.05.330000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.06.29.448000
83.98387145996094,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.06.29.453000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.15.38.000000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.15.38.000000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.15.38.000000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.15.38.000000
107.1883773803711,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.38.43.035000
105.9188232421875,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.38.43.035000
7.136417865753174,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.38.43.253000
17.809999465942383,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.38.43.253000
12.336326599121094,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.45.47.194000
81.74870300292969,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.45.47.194000
718.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.45.47.557000
1849.9,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-02.45.47.557000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.12.08.844000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.12.08.844000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.12.08.845000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.12.08.845000
0.20000000298023224,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.45.15.389000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.45.15.389000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.45.15.389000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-03.45.15.389000
2.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.03.20.909000
2000.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.03.20.909000
0.5,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.03.20.909000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.03.20.909000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.12.32.940000
400.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.12.32.940000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.25.41.610000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.25.41.610000
34.599998474121094,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.25.41.611000
28.200000762939453,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.25.41.612000
126.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.34.01.558000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.34.01.558000
28.06494140625,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.48.55.465000
33.405433654785156,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.48.55.465000
50.93605422973633,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.48.55.733000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.48.55.740000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.53.15.330000
0.20000000298023224,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.53.15.330000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.53.15.330000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.53.15.330000
640.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.56.17.573000
47.055023193359375,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.56.17.573000
-11.699999809265137,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.56.17.583000
72.5999984741211,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-04.56.17.608000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.16.33.369000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.16.33.369000
0.4000000059604645,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.16.33.370000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.16.33.370000
368.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.19.29.748000
24.696727752685547,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.19.29.749000
0.25,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.43.51.603000
200.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.43.51.603000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.43.51.603000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-05.43.51.603000
267.8211975097656,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.22.25.065000
90.88581085205078,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.22.25.065000
90.88581085205078,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.22.25.065000
328.0809631347656,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.22.25.065000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.42.41.733000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.42.41.733000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.42.41.733000
0.0,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.42.41.733000
106.73267364501953,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.56.25.719000
112.9338150024414,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.56.25.719000
148.50177001953125,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.56.25.720000
443.4275207519531,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-06.56.25.720000
0.10000000149011612,"56851666-8346-32f0-bd8b-d77d82f63028",2021-05-17-07.05.17.639000
