deviceid,floatvalue_saliencyscore,floatvalue_kmeansscore,floatvalue_FFTScore,floatvalue_spectralZscore,floatvalue_spectralScore,floatvalue_GenScore,floatvalue,timestamp
CakebreadId_0128,46.425223837850815,7.008486571122541,261.32608244286996,0.7551711061835004,16.46653339464401,0.8679094419530703,39,01/31/2020 13:59,
CakebreadId_0128,45.336772002044725,5.216149641287727,270.3404869506791,0.7679975051207659,22.571759122466435,0.8995216042490375,43,01/31/2020 13:59,
CakebreadId_0128,46.07031151812207,5.590842918342199,275.0293058784214,0.7768396309059141,28.804885687753938,0.9162802109652004,45,01/31/2020 14:01,
CakebreadId_0128,56.91329966645577,4.441951711796188,298.0576105483351,0.7821171427179705,33.84594264507467,0.9928761029031982,42,01/31/2020 14:01,
CakebreadId_0128,66.95544666077917,4.363227019693346,303.77337055605466,0.7851045144371139,37.34060124491243,1.013201143459185,37,01/31/2020 14:01,
CakebreadId_0128,60.60488673944247,5.17534122268466,298.93460944471946,0.7848057020510238,36.96570484653329,0.9967833937735854,41,01/31/2020 14:01,
CakebreadId_0128,65.94258761036448,5.31373970869314,332.05055412756917,0.7812009786268602,32.8770239044722,1.1055018007791868,45,01/31/2020 14:03,
CakebreadId_0128,73.2382534320531,6.552789569545769,334.73019232618526,0.7737122041439928,26.338742358188448,1.1158518485052542,42,01/31/2020 14:03,
CakebreadId_0128,72.19803413205256,6.137956812396033,330.96803456626304,0.7692160986689832,23.306459394513524,1.1016756595600912,38,01/31/2020 14:03,
CakebreadId_0128,72.55456246457199,6.160151524275546,300.3233540581099,0.7748051479961439,27.16334727982276,1.001445796193499,40,01/31/2020 14:04,
CakebreadId_0128,76.16797187785393,5.545455561916953,290.00833824634924,0.7837039170680234,35.63408378541883,0.9657282288942824,42,01/31/2020 14:04,
CakebreadId_0128,69.43510119966402,6.516623504267646,230.1881057061479,0.7893631091770738,43.43214592968258,0.7674799214233922,45,01/31/2020 14:06,
CakebreadId_0128,70.24485159286559,6.209063353049216,220.16985168689237,0.7884811022933935,42.04299918850792,0.7328910196479675,38,01/31/2020 14:06,
CakebreadId_0128,65.01642873167012,6.888886313815284,185.17366676263907,0.7791155631560396,30.826292725181204,0.6153390521656915,42,01/31/2020 14:06,
CakebreadId_0128,80.09584898896723,7.3427829713818715,221.1895618760961,0.7555180845662489,16.60063762310049,0.7358815202052224,44,01/31/2020 14:07,
CakebreadId_0128,91.52538523960686,7.80980197343521,239.20559400024834,0.7332576665784191,10.124305657818832,0.794585990881392,43,01/31/2020 14:07,
CakebreadId_0128,88.65581278496211,7.7303790339246525,240.02086393021133,0.731640936046531,9.778386924717633,0.7997281613667573,44,01/31/2020 14:07,
CakebreadId_0128,88.9164615324426,6.972940342894226,273.15927008943703,0.7536998598810842,15.91307101466652,0.9078109459122458,43,01/31/2020 14:07,
CakebreadId_0128,82.0555181917595,6.138291935453941,222.84635403951185,0.7724452357737936,25.42846342579262,0.7401534705918007,45,01/31/2020 14:08,
CakebreadId_0128,72.69026182472594,7.199082005537194,178.72546229662538,0.7780684419931939,29.87019546335518,0.5941758984238055,39,01/31/2020 14:08,
CakebreadId_0128,109.24721243354841,7.6737986551258475,248.5067261086719,0.773102378324469,25.894699123890213,0.8249240839265657,38,01/31/2020 14:08,
CakebreadId_0128,113.82530126744768,6.473859456484247,256.92309862552327,0.7637222570723086,20.237626804543442,0.854179938688092,42,01/31/2020 14:09,
CakebreadId_0128,114.9418096152888,7.199130274670072,271.9967146041686,0.7592920741592316,18.155277812865855,0.9003516833084698,44,01/31/2020 14:10,
CakebreadId_0128,115.69748790089884,8.133103800933924,296.4198126230063,0.7662850585087838,21.593733537484702,0.986257498164572,43,01/31/2020 14:10,
CakebreadId_0128,101.37209010094185,8.486243788772923,284.7204684863683,0.7777800813683016,29.61487303672522,0.943103666900591,45,01/31/2020 14:10,
CakebreadId_0128,79.1581328880457,7.463277058940568,197.9695679501528,0.7839164487387729,35.88493496860198,0.6579443838584224,39,01/31/2020 14:10,
CakebreadId_0128,74.20973034816636,6.766931778071464,210.1828622875078,0.7854837048635595,37.82520161078497,0.6980179533061305,43,01/31/2020 14:11,
CakebreadId_0128,90.89546279070024,6.869867102249506,190.06828871185166,0.7861471173842912,38.69776533276566,0.6323959255081266,42,01/31/2020 14:11,
CakebreadId_0128,95.18591644234014,6.433484906082095,193.07867515674235,0.7875350727867739,40.63230153197447,0.6426965982346202,45,01/31/2020 14:12,
CakebreadId_0128,99.27088258226475,7.140554692333979,240.86293836637188,0.7890881482717655,42.99107237259896,0.8022778481727808,39,01/31/2020 14:12,
CakebreadId_0128,90.04681612698876,8.0552999113798,250.7648942908951,0.7897874424017809,44.1276601326317,0.834295616582141,43,01/31/2020 14:13,
CakebreadId_0128,82.94655946383327,7.26633759686562,254.82710262666748,0.7887598545506792,42.474035257250286,0.848370747153928,45,01/31/2020 14:14,
CakebreadId_0128,68.69843389105834,7.025726985078149,246.14301615715988,0.7855466427353515,37.90661389853503,0.8184799366195293,39,01/31/2020 14:14,
CakebreadId_0128,68.97800863008602,6.94351273900436,253.52137461318767,0.779814925595839,31.491367687445507,0.8456959890274417,42,01/31/2020 14:14,
CakebreadId_0128,69.26483652812965,7.152693038793351,249.42202297416253,0.7700756538061252,23.84547770438895,0.8297320186869166,45,01/31/2020 14:15,
CakebreadId_0128,65.9073399237104,6.859567127576646,226.364112531044,0.7540406806525024,16.039146908816992,0.7536361051821643,41,01/31/2020 14:15,
CakebreadId_0128,59.302030130200585,5.713814100721933,184.0426428519337,0.7258446379215369,8.633921372720387,0.6116496765681172,40,01/31/2020 14:15,
CakebreadId_0128,48.60429966970314,6.724596960318526,180.4380226299602,0.6971217755493871,4.531713370247664,0.6011390312086887,42,01/31/2020 14:16,
CakebreadId_0128,46.66164042082566,5.885751940733482,155.5161070998065,0.6976958901198668,4.5951241862498735,0.5160567613771957,44,01/31/2020 14:16,
CakebreadId_0128,26.570239554358007,5.755770361965592,110.64139629155474,0.724680495543754,8.420522613881463,0.36841872589367797,43,01/31/2020 14:16,
CakebreadId_0128,40.88199032245917,6.1726986643045745,140.10728021537994,0.7464561829784762,13.502920774684416,0.46461472669573184,45,01/31/2020 14:17,
CakebreadId_0128,49.78016851996833,6.0539081322761135,129.3104804436552,0.7578897299061702,17.55619547686059,0.42828582056325826,41,01/31/2020 14:17,
CakebreadId_0128,51.7395312884385,6.174423262642434,129.55428982273506,0.7595520432939378,18.269298331329313,0.430317832038607,44,01/31/2020 14:18,
CakebreadId_0128,53.85345450419264,5.927519959207512,121.8919264470993,0.7617278708304697,19.262237397046558,0.4053435765431122,41,01/31/2020 14:19,
CakebreadId_0128,62.708901719249845,6.571839716459088,154.0974781436052,0.7663274226228849,21.617201591110092,0.5129020900906232,44,01/31/2020 14:19,
CakebreadId_0128,63.266268723801325,6.491322296473251,157.29697280601363,0.7720623861918248,25.16250511715181,0.5237005774814986,45,01/31/2020 14:20,
CakebreadId_0128,55.985862150099905,6.643913648383682,154.5435911840575,0.7765158516634669,28.53379229845445,0.5146751016855017,40,01/31/2020 14:21,
CakebreadId_0128,55.41090474997897,6.292332703836234,151.7164699532728,0.7777401798053122,29.57980578377682,0.5054134458978106,44,01/31/2020 14:22,
CakebreadId_0128,54.764580322790835,6.060348457031889,152.68418532460728,0.7744592934743343,26.898296587139438,0.5083424247587937,45,01/31/2020 14:22,
CakebreadId_0128,55.75282779504884,6.32311340399925,152.4936902921864,0.7664636383281719,21.692902859704528,0.5076101301247328,40,01/31/2020 14:22,
CakebreadId_0128,63.13275690703777,7.091080400467962,183.51726844440688,0.7496223905411601,14.496956779648768,0.6086799305562636,43,01/31/2020 14:23,
CakebreadId_0128,72.28468641167555,6.972292287623276,186.01850110515437,0.7341587258537241,10.322630972306918,0.6191728241541999,42,01/31/2020 14:23,
CakebreadId_0128,66.93343510964282,6.818379275609257,206.90653501863156,0.7383995144269606,11.313524016836928,0.6859286454530802,44,01/31/2020 14:24,
CakebreadId_0128,65.60652161193555,6.681811016046642,181.38131341994023,0.7585160872654725,17.820499292658113,0.6030166040204723,43,01/31/2020 14:24,
CakebreadId_0128,57.84191057279798,6.604577978869371,157.14814779621045,0.7719599391743948,25.09202885363994,0.520479987775279,45,01/31/2020 14:24,
CakebreadId_0128,65.70939034604268,7.142773032034621,193.56031129334073,0.7724846098683312,25.456049618402538,0.6420446165650351,39,01/31/2020 14:25,
CakebreadId_0128,66.29486451244408,6.743747986186808,180.84093123663678,0.7653958190523712,21.109253083836244,0.6016918792002727,42,01/31/2020 14:25,
CakebreadId_0128,66.66360321261686,6.543877781304901,204.59043685430726,0.7541172375741347,16.067641135913767,0.6798939910704905,44,01/31/2020 14:25,
CakebreadId_0128,68.48809183663194,7.310742707182813,213.5904503530183,0.7545521189132376,16.23073186275917,0.7120057538553578,45,01/31/2020 14:26,
CakebreadId_0128,82.44848578995979,5.847590316450118,237.57370908007948,0.7660431573940992,21.46041192790034,0.7900148570402974,44,01/31/2020 14:26,
CakebreadId_0128,78.67618235902486,5.898255347012303,224.54770133155276,0.7734741448438962,26.16406899550595,0.7492333487829296,39,01/31/2020 14:26,
CakebreadId_0128,82.71612054925241,5.006149037844188,234.73468707946583,0.7754556822838264,27.672591742017385,0.7815996224678882,43,01/31/2020 14:26,
CakebreadId_0128,73.08305089970733,5.082277798317674,219.48789032286533,0.7711086082290292,24.51737361752335,0.7319743560944065,45,01/31/2020 14:27,
CakebreadId_0128,66.39115329799651,4.992105796240075,214.15310333271532,0.7677370833682627,22.41903695180771,0.7142231398957247,41,01/31/2020 14:27,
CakebreadId_0128,66.195171041145,6.383286486949416,256.0096737864124,0.770124751514532,23.876806829395147,0.8538096219824632,39,01/31/2020 14:27,
CakebreadId_0128,69.79274913491743,8.094686054515261,291.11642464170995,0.7726674825808757,25.584752005778803,0.9685667016189784,42,01/31/2020 14:27,
CakebreadId_0128,83.31108184136467,7.6356210003807305,378.9731640712836,0.7794465217584512,31.138293622077846,1.2601676132281525,45,01/31/2020 14:28,
CakebreadId_0128,84.25023568715922,8.022746921654019,352.70646204415243,0.7850952421555228,37.32887649871716,1.1707228759992176,40,01/31/2020 14:29,
CakebreadId_0128,81.27496536832571,7.427160524558994,381.68523016002365,0.7869076502072138,39.738785723010416,1.2715601727676273,43,01/31/2020 14:29,
CakebreadId_0128,83.64814168997178,7.047349820655585,355.1121012131881,0.7886417075792885,42.290461477263975,1.1796692586956352,46,01/31/2020 14:30,
CakebreadId_0128,85.97274841303472,8.197627271255705,348.81895459828553,0.7871970923945639,40.14696616469127,1.1607453925172955,40,01/31/2020 14:31,
