deviceid,floatvalue,timestamp
CakebreadId_0128,42,01/31/2020 23:04,
CakebreadId_0128,45,01/31/2020 23:04,
CakebreadId_0128,44,01/31/2020 23:05,
CakebreadId_0128,42,01/31/2020 23:05,
CakebreadId_0128,43,01/31/2020 23:05,
CakebreadId_0128,39,01/31/2020 23:06,
CakebreadId_0128,43,01/31/2020 23:06,
CakebreadId_0128,46,01/31/2020 23:07,
CakebreadId_0128,43,01/31/2020 23:08,
CakebreadId_0128,40,01/31/2020 23:08,
CakebreadId_0128,41,01/31/2020 23:08,
CakebreadId_0128,38,01/31/2020 23:09,
CakebreadId_0128,41,01/31/2020 23:09,
CakebreadId_0128,45,01/31/2020 23:10,
CakebreadId_0128,46,01/31/2020 23:10,
CakebreadId_0128,40,01/31/2020 23:11,
CakebreadId_0128,43,01/31/2020 23:12,
CakebreadId_0128,45,01/31/2020 23:12,
CakebreadId_0128,38,01/31/2020 23:14,
CakebreadId_0128,46,01/31/2020 23:15,
CakebreadId_0128,40,01/31/2020 23:16,
CakebreadId_0128,42,01/31/2020 23:17,
CakebreadId_0128,39,01/31/2020 23:17,
CakebreadId_0128,42,01/31/2020 23:17,
CakebreadId_0128,46,01/31/2020 23:18,
CakebreadId_0128,39,01/31/2020 23:19,
CakebreadId_0128,41,01/31/2020 23:20,
CakebreadId_0128,44,01/31/2020 23:20,
CakebreadId_0128,46,01/31/2020 23:20,
CakebreadId_0128,43,01/31/2020 23:21,
CakebreadId_0128,39,01/31/2020 23:21,
CakebreadId_0128,43,01/31/2020 23:21,
CakebreadId_0128,45,01/31/2020 23:22,
CakebreadId_0128,41,01/31/2020 23:23,
CakebreadId_0128,39,01/31/2020 23:23,
CakebreadId_0128,46,01/31/2020 23:24,
CakebreadId_0128,42,01/31/2020 23:25,
CakebreadId_0128,40,01/31/2020 23:26,
CakebreadId_0128,45,01/31/2020 23:26,
CakebreadId_0128,41,01/31/2020 23:27,
CakebreadId_0128,42,01/31/2020 23:27,
CakebreadId_0128,41,01/31/2020 23:27,
CakebreadId_0128,39,01/31/2020 23:28,
CakebreadId_0128,46,01/31/2020 23:28,
CakebreadId_0128,41,01/31/2020 23:30,
CakebreadId_0128,38,01/31/2020 23:30,
CakebreadId_0128,43,01/31/2020 23:31,
CakebreadId_0128,44,01/31/2020 23:31,
CakebreadId_0128,46,01/31/2020 23:31,
CakebreadId_0128,44,01/31/2020 23:31,
CakebreadId_0128,45,01/31/2020 23:31,
CakebreadId_0128,42,01/31/2020 23:32,
CakebreadId_0128,44,01/31/2020 23:32,
CakebreadId_0128,42,01/31/2020 23:32,
CakebreadId_0128,40,01/31/2020 23:33,
CakebreadId_0128,38,01/31/2020 23:33,
CakebreadId_0128,45,01/31/2020 23:34,
CakebreadId_0128,46,01/31/2020 23:34,
CakebreadId_0128,42,01/31/2020 23:35,
CakebreadId_0128,41,01/31/2020 23:35,
CakebreadId_0128,38,01/31/2020 23:36,
CakebreadId_0128,42,01/31/2020 23:36,
CakebreadId_0128,43,01/31/2020 23:36,
CakebreadId_0128,46,01/31/2020 23:37,
CakebreadId_0128,42,01/31/2020 23:38,
CakebreadId_0128,40,01/31/2020 23:38,
CakebreadId_0128,46,01/31/2020 23:39,
CakebreadId_0128,43,01/31/2020 23:40,
CakebreadId_0128,40,01/31/2020 23:40,
CakebreadId_0128,45,01/31/2020 23:41,
CakebreadId_0128,40,01/31/2020 23:42,
CakebreadId_0128,37,01/31/2020 23:42,
CakebreadId_0128,42,01/31/2020 23:42,
CakebreadId_0128,46,01/31/2020 23:43,
CakebreadId_0128,42,01/31/2020 23:44,
CakebreadId_0128,41,01/31/2020 23:44,
CakebreadId_0128,39,01/31/2020 23:44,
CakebreadId_0128,43,01/31/2020 23:45,
CakebreadId_0128,44,01/31/2020 23:45,
CakebreadId_0128,38,01/31/2020 23:47,
CakebreadId_0128,45,01/31/2020 23:47,
CakebreadId_0128,43,01/31/2020 23:48,
CakebreadId_0128,40,01/31/2020 23:49,
CakebreadId_0128,41,01/31/2020 23:49,
CakebreadId_0128,39,01/31/2020 23:49,
CakebreadId_0128,40,01/31/2020 23:50,
CakebreadId_0128,42,01/31/2020 23:50,
CakebreadId_0128,43,01/31/2020 23:50,
CakebreadId_0128,45,01/31/2020 23:50,
CakebreadId_0128,43,01/31/2020 23:51,
CakebreadId_0128,40,01/31/2020 23:51,
CakebreadId_0128,46,01/31/2020 23:52,
CakebreadId_0128,42,01/31/2020 23:53,
CakebreadId_0128,43,01/31/2020 23:53,
CakebreadId_0128,40,01/31/2020 23:54,
CakebreadId_0128,43,01/31/2020 23:54,
CakebreadId_0128,45,01/31/2020 23:54,
CakebreadId_0128,39,01/31/2020 23:56,
CakebreadId_0128,46,01/31/2020 23:57,
CakebreadId_0128,44,01/31/2020 23:57,
CakebreadId_0128,45,01/31/2020 23:58,
CakebreadId_0128,42,01/31/2020 23:58,
CakebreadId_0128,40,01/31/2020 23:59,
CakebreadId_0128,38,01/31/2020 23:59,
CakebreadId_0128,45,02/01/2020 00:00,
CakebreadId_0128,43,02/01/2020 00:01,
CakebreadId_0128,44,02/01/2020 00:01,
CakebreadId_0128,43,02/01/2020 00:01,
CakebreadId_0128,41,02/01/2020 00:01,
CakebreadId_0128,39,02/01/2020 00:02,
CakebreadId_0128,40,02/01/2020 00:02,
CakebreadId_0128,45,02/01/2020 00:03,
CakebreadId_0128,46,02/01/2020 00:03,
CakebreadId_0128,44,02/01/2020 00:04,
CakebreadId_0128,43,02/01/2020 00:04,
CakebreadId_0128,40,02/01/2020 00:04,
CakebreadId_0128,41,02/01/2020 00:05,
CakebreadId_0128,39,02/01/2020 00:05,
CakebreadId_0128,45,02/01/2020 00:06,
CakebreadId_0128,40,02/01/2020 00:08,
CakebreadId_0128,38,02/01/2020 00:08,
CakebreadId_0128,41,02/01/2020 00:09,
CakebreadId_0128,46,02/01/2020 00:09,
CakebreadId_0128,42,02/01/2020 00:10,
CakebreadId_0128,40,02/01/2020 00:11,
CakebreadId_0128,38,02/01/2020 00:11,
CakebreadId_0128,42,02/01/2020 00:12,
CakebreadId_0128,45,02/01/2020 00:12,
CakebreadId_0128,44,02/01/2020 00:13,
CakebreadId_0128,42,02/01/2020 00:13,
CakebreadId_0128,43,02/01/2020 00:13,
CakebreadId_0128,39,02/01/2020 00:14,
CakebreadId_0128,43,02/01/2020 00:14,
CakebreadId_0128,45,02/01/2020 00:15,
CakebreadId_0128,42,02/01/2020 00:16,
CakebreadId_0128,40,02/01/2020 00:16,
CakebreadId_0128,42,02/01/2020 00:16,
CakebreadId_0128,41,02/01/2020 00:16,
CakebreadId_0128,39,02/01/2020 00:17,
CakebreadId_0128,45,02/01/2020 00:17,
CakebreadId_0128,43,02/01/2020 00:18,
CakebreadId_0128,44,02/01/2020 00:18,
CakebreadId_0128,40,02/01/2020 00:19,
CakebreadId_0128,45,02/01/2020 00:20,
CakebreadId_0128,43,02/01/2020 00:21,
CakebreadId_0128,44,02/01/2020 00:21,
CakebreadId_0128,42,02/01/2020 00:21,
CakebreadId_0128,43,02/01/2020 00:21,
CakebreadId_0128,38,02/01/2020 00:22,
CakebreadId_0128,43,02/01/2020 00:22,
CakebreadId_0128,46,02/01/2020 00:23,
CakebreadId_0128,44,02/01/2020 00:23,
CakebreadId_0128,45,02/01/2020 00:23,
CakebreadId_0128,43,02/01/2020 00:24,
CakebreadId_0128,42,02/01/2020 00:24,
CakebreadId_0128,39,02/01/2020 00:24,
CakebreadId_0128,42,02/01/2020 00:24,
CakebreadId_0128,43,02/01/2020 00:25,
CakebreadId_0128,45,02/01/2020 00:25,
CakebreadId_0128,44,02/01/2020 00:25,
CakebreadId_0128,45,02/01/2020 00:26,
CakebreadId_0128,44,02/01/2020 00:26,
CakebreadId_0128,41,02/01/2020 00:26,
CakebreadId_0128,43,02/01/2020 00:26,
CakebreadId_0128,39,02/01/2020 00:27,
CakebreadId_0128,40,02/01/2020 00:27,
CakebreadId_0128,45,02/01/2020 00:28,
CakebreadId_0128,43,02/01/2020 00:29,
CakebreadId_0128,44,02/01/2020 00:29,
CakebreadId_0128,39,02/01/2020 00:29,
CakebreadId_0128,42,02/01/2020 00:29,
CakebreadId_0128,44,02/01/2020 00:30,
CakebreadId_0128,41,02/01/2020 00:31,
CakebreadId_0128,39,02/01/2020 00:32,
CakebreadId_0128,41,02/01/2020 00:32,
CakebreadId_0128,46,02/01/2020 00:33,
CakebreadId_0128,44,02/01/2020 00:33,
CakebreadId_0128,40,02/01/2020 00:35,
CakebreadId_0128,39,02/01/2020 00:35,
CakebreadId_0128,46,02/01/2020 00:36,
CakebreadId_0128,44,02/01/2020 00:37,
CakebreadId_0128,41,02/01/2020 00:38,
CakebreadId_0128,39,02/01/2020 00:38,
CakebreadId_0128,42,02/01/2020 00:38,
CakebreadId_0128,45,02/01/2020 00:39,
CakebreadId_0128,40,02/01/2020 00:41,
CakebreadId_0128,38,02/01/2020 00:41,
CakebreadId_0128,43,02/01/2020 00:41,
CakebreadId_0128,46,02/01/2020 00:42,
CakebreadId_0128,40,02/01/2020 00:43,
CakebreadId_0128,43,02/01/2020 00:43,
CakebreadId_0128,45,02/01/2020 00:44,
CakebreadId_0128,40,02/01/2020 00:45,
CakebreadId_0128,46,02/01/2020 00:46,
CakebreadId_0128,41,02/01/2020 00:47,
CakebreadId_0128,39,02/01/2020 00:47,
CakebreadId_0128,45,02/01/2020 00:48,
CakebreadId_0128,40,02/01/2020 00:49,
CakebreadId_0128,42,02/01/2020 00:49,
CakebreadId_0128,40,02/01/2020 00:49,
CakebreadId_0128,41,02/01/2020 00:49,
CakebreadId_0128,38,02/01/2020 00:50,
CakebreadId_0128,41,02/01/2020 00:50,
CakebreadId_0128,45,02/01/2020 00:51,
CakebreadId_0128,41,02/01/2020 00:52,
CakebreadId_0128,39,02/01/2020 00:52,
CakebreadId_0128,45,02/01/2020 00:53,
CakebreadId_0128,42,02/01/2020 00:53,
CakebreadId_0128,43,02/01/2020 00:54,
CakebreadId_0128,41,02/01/2020 00:54,
CakebreadId_0128,39,02/01/2020 00:54,
CakebreadId_0128,40,02/01/2020 00:54,
CakebreadId_0128,43,02/01/2020 00:55,
CakebreadId_0128,45,02/01/2020 00:55,
CakebreadId_0128,44,02/01/2020 00:56,
CakebreadId_0128,41,02/01/2020 00:56,
CakebreadId_0128,40,02/01/2020 00:56,
CakebreadId_0128,43,02/01/2020 00:56,
CakebreadId_0128,45,02/01/2020 00:57,
CakebreadId_0128,42,02/01/2020 00:57,
CakebreadId_0128,40,02/01/2020 00:57,
CakebreadId_0128,42,02/01/2020 00:58,
CakebreadId_0128,44,02/01/2020 00:58,
CakebreadId_0128,45,02/01/2020 00:59,
CakebreadId_0128,43,02/01/2020 00:59,
CakebreadId_0128,43,02/01/2020 01:00,
CakebreadId_0128,45,02/01/2020 01:00,
CakebreadId_0128,41,02/01/2020 01:01,
CakebreadId_0128,39,02/01/2020 01:01,
CakebreadId_0128,44,02/01/2020 01:02,
CakebreadId_0128,45,02/01/2020 01:02,
CakebreadId_0128,39,02/01/2020 01:04,
CakebreadId_0128,45,02/01/2020 01:05,
CakebreadId_0128,39,02/01/2020 01:06,
CakebreadId_0128,45,02/01/2020 01:07,
CakebreadId_0128,42,02/01/2020 01:08,
CakebreadId_0128,40,02/01/2020 01:09,
CakebreadId_0128,39,02/01/2020 01:09,
CakebreadId_0128,45,02/01/2020 01:10,
CakebreadId_0128,41,02/01/2020 01:11,
CakebreadId_0128,42,02/01/2020 01:11,
CakebreadId_0128,38,02/01/2020 01:11,
CakebreadId_0128,44,02/01/2020 01:12,
CakebreadId_0128,45,02/01/2020 01:12,
CakebreadId_0128,43,02/01/2020 01:13,
CakebreadId_0128,44,02/01/2020 01:13,
CakebreadId_0128,42,02/01/2020 01:13,
CakebreadId_0128,43,02/01/2020 01:13,
CakebreadId_0128,38,02/01/2020 01:14,
CakebreadId_0128,41,02/01/2020 01:14,
CakebreadId_0128,45,02/01/2020 01:15,
CakebreadId_0128,40,02/01/2020 01:16,
CakebreadId_0128,42,02/01/2020 01:17,
CakebreadId_0128,45,02/01/2020 01:17,
CakebreadId_0128,41,02/01/2020 01:19,
CakebreadId_0128,39,02/01/2020 01:19,
CakebreadId_0128,42,02/01/2020 01:19,
CakebreadId_0128,43,02/01/2020 01:20,
CakebreadId_0128,45,02/01/2020 01:20,
CakebreadId_0128,41,02/01/2020 01:21,
CakebreadId_0128,42,02/01/2020 01:21,
CakebreadId_0128,40,02/01/2020 01:22,
CakebreadId_0128,43,02/01/2020 01:22,
CakebreadId_0128,45,02/01/2020 01:22,
CakebreadId_0128,39,02/01/2020 01:24,
CakebreadId_0128,40,02/01/2020 01:24,
CakebreadId_0128,45,02/01/2020 01:25,
CakebreadId_0128,39,02/01/2020 01:27,
CakebreadId_0128,45,02/01/2020 01:28,
CakebreadId_0128,41,02/01/2020 01:29,
CakebreadId_0128,39,02/01/2020 01:30,
CakebreadId_0128,45,02/01/2020 01:31,
CakebreadId_0128,40,02/01/2020 01:33,
CakebreadId_0128,38,02/01/2020 01:34,
CakebreadId_0128,42,02/01/2020 01:34,
CakebreadId_0128,45,02/01/2020 01:35,
CakebreadId_0128,40,02/01/2020 01:37,
CakebreadId_0128,38,02/01/2020 01:37,
CakebreadId_0128,42,02/01/2020 01:37,
CakebreadId_0128,45,02/01/2020 01:38,
CakebreadId_0128,43,02/01/2020 01:39,
CakebreadId_0128,40,02/01/2020 01:39,
CakebreadId_0128,41,02/01/2020 01:39,
CakebreadId_0128,39,02/01/2020 01:40,
CakebreadId_0128,44,02/01/2020 01:41,
CakebreadId_0128,45,02/01/2020 01:41,
CakebreadId_0128,42,02/01/2020 01:42,
CakebreadId_0128,40,02/01/2020 01:42,
CakebreadId_0128,45,02/01/2020 01:43,
CakebreadId_0128,44,02/01/2020 01:43,
CakebreadId_0128,45,02/01/2020 01:44,
CakebreadId_0128,42,02/01/2020 01:44,
CakebreadId_0128,41,02/01/2020 01:45,
CakebreadId_0128,38,02/01/2020 01:45,
CakebreadId_0128,43,02/01/2020 01:45,
CakebreadId_0128,45,02/01/2020 01:46,
CakebreadId_0128,43,02/01/2020 01:46,
CakebreadId_0128,42,02/01/2020 01:47,
CakebreadId_0128,39,02/01/2020 01:47,
CakebreadId_0128,43,02/01/2020 01:47,
CakebreadId_0128,45,02/01/2020 01:48,
CakebreadId_0128,41,02/01/2020 01:49,
CakebreadId_0128,42,02/01/2020 01:49,
CakebreadId_0128,40,02/01/2020 01:49,
CakebreadId_0128,43,02/01/2020 01:49,
CakebreadId_0128,45,02/01/2020 01:50,
CakebreadId_0128,43,02/01/2020 01:50,
CakebreadId_0128,39,02/01/2020 01:52,
CakebreadId_0128,43,02/01/2020 01:52,
CakebreadId_0128,45,02/01/2020 01:53,
CakebreadId_0128,41,02/01/2020 01:54,
CakebreadId_0128,39,02/01/2020 01:54,
CakebreadId_0128,45,02/01/2020 01:55,
CakebreadId_0128,42,02/01/2020 01:56,
CakebreadId_0128,43,02/01/2020 01:56,
CakebreadId_0128,41,02/01/2020 01:57,
CakebreadId_0128,39,02/01/2020 01:58,
CakebreadId_0128,38,02/01/2020 01:58,
CakebreadId_0128,45,02/01/2020 01:59,
CakebreadId_0128,43,02/01/2020 02:00,
CakebreadId_0128,44,02/01/2020 02:00,
CakebreadId_0128,42,02/01/2020 02:00,
CakebreadId_0128,39,02/01/2020 02:02,
CakebreadId_0128,45,02/01/2020 02:03,
CakebreadId_0128,44,02/01/2020 02:03,
CakebreadId_0128,45,02/01/2020 02:03,
CakebreadId_0128,42,02/01/2020 02:04,
CakebreadId_0128,43,02/01/2020 02:04,
CakebreadId_0128,41,02/01/2020 02:04,
CakebreadId_0128,0,02/01/2020 02:14,
CakebreadId_0128,43,02/01/2020 02:14,
CakebreadId_0128,44,02/01/2020 02:15,
CakebreadId_0128,38,02/01/2020 02:16,
CakebreadId_0128,42,02/01/2020 02:17,
CakebreadId_0128,45,02/01/2020 02:17,
CakebreadId_0128,42,02/01/2020 02:18,
CakebreadId_0128,39,02/01/2020 02:19,
CakebreadId_0128,42,02/01/2020 02:19,
CakebreadId_0128,45,02/01/2020 02:19,
CakebreadId_0128,44,02/01/2020 02:20,
CakebreadId_0128,42,02/01/2020 02:20,
CakebreadId_0128,44,02/01/2020 02:20,
CakebreadId_0128,42,02/01/2020 02:20,
CakebreadId_0128,43,02/01/2020 02:20,
CakebreadId_0128,41,02/01/2020 02:21,
CakebreadId_0128,39,02/01/2020 02:22,
CakebreadId_0128,45,02/01/2020 02:23,
CakebreadId_0128,42,02/01/2020 02:24,
CakebreadId_0128,41,02/01/2020 02:24,
CakebreadId_0128,42,02/01/2020 02:24,
CakebreadId_0128,39,02/01/2020 02:25,
CakebreadId_0128,41,02/01/2020 02:25,
CakebreadId_0128,38,02/01/2020 02:26,
CakebreadId_0128,45,02/01/2020 02:27,
CakebreadId_0128,44,02/01/2020 02:27,
CakebreadId_0128,45,02/01/2020 02:27,
CakebreadId_0128,43,02/01/2020 02:28,
CakebreadId_0128,44,02/01/2020 02:28,
CakebreadId_0128,41,02/01/2020 02:28,
CakebreadId_0128,39,02/01/2020 02:30,
CakebreadId_0128,38,02/01/2020 02:30,
CakebreadId_0128,40,02/01/2020 02:30,
CakebreadId_0128,45,02/01/2020 02:31,
CakebreadId_0128,40,02/01/2020 02:33,
CakebreadId_0128,37,02/01/2020 02:33,
CakebreadId_0128,41,02/01/2020 02:34,
CakebreadId_0128,44,02/01/2020 02:34,
CakebreadId_0128,45,02/01/2020 02:34,
CakebreadId_0128,43,02/01/2020 02:35,
CakebreadId_0128,44,02/01/2020 02:35,
CakebreadId_0128,39,02/01/2020 02:36,
CakebreadId_0128,42,02/01/2020 02:36,
CakebreadId_0128,45,02/01/2020 02:37,
CakebreadId_0128,43,02/01/2020 02:37,
CakebreadId_0128,41,02/01/2020 02:38,
CakebreadId_0128,42,02/01/2020 02:38,
CakebreadId_0128,39,02/01/2020 02:39,
CakebreadId_0128,38,02/01/2020 02:39,
CakebreadId_0128,45,02/01/2020 02:40,
CakebreadId_0128,41,02/01/2020 02:42,
CakebreadId_0128,39,02/01/2020 02:43,
CakebreadId_0128,40,02/01/2020 02:43,
CakebreadId_0128,45,02/01/2020 02:44,
CakebreadId_0128,39,02/01/2020 02:46,
CakebreadId_0128,38,02/01/2020 02:47,
CakebreadId_0128,41,02/01/2020 02:47,
CakebreadId_0128,45,02/01/2020 02:47,
CakebreadId_0128,43,02/01/2020 02:48,
CakebreadId_0128,44,02/01/2020 02:48,
CakebreadId_0128,41,02/01/2020 02:49,
CakebreadId_0128,42,02/01/2020 02:49,
CakebreadId_0128,40,02/01/2020 02:49,
CakebreadId_0128,41,02/01/2020 02:49,
CakebreadId_0128,39,02/01/2020 02:50,
CakebreadId_0128,45,02/01/2020 02:51,
CakebreadId_0128,42,02/01/2020 02:52,
CakebreadId_0128,40,02/01/2020 02:52,
CakebreadId_0128,45,02/01/2020 02:53,
CakebreadId_0128,44,02/01/2020 02:53,
CakebreadId_0128,45,02/01/2020 02:53,
CakebreadId_0128,43,02/01/2020 02:54,
CakebreadId_0128,41,02/01/2020 02:54,
CakebreadId_0128,42,02/01/2020 02:54,
CakebreadId_0128,39,02/01/2020 02:55,
CakebreadId_0128,37,02/01/2020 02:56,
CakebreadId_0128,42,02/01/2020 02:56,
CakebreadId_0128,45,02/01/2020 02:56,
CakebreadId_0128,41,02/01/2020 02:58,
CakebreadId_0128,40,02/01/2020 02:58,
CakebreadId_0128,44,02/01/2020 02:59,
CakebreadId_0128,45,02/01/2020 02:59,
CakebreadId_0128,44,02/01/2020 02:59,
CakebreadId_0128,43,02/01/2020 03:00,
CakebreadId_0128,39,02/01/2020 03:00,
CakebreadId_0128,42,02/01/2020 03:00,
CakebreadId_0128,41,02/01/2020 03:01,
CakebreadId_0128,40,02/01/2020 03:01,
CakebreadId_0128,38,02/01/2020 03:02,
CakebreadId_0128,39,02/01/2020 03:02,
CakebreadId_0128,42,02/01/2020 03:02,
CakebreadId_0128,45,02/01/2020 03:02,
CakebreadId_0128,43,02/01/2020 03:03,
CakebreadId_0128,44,02/01/2020 03:03,
CakebreadId_0128,41,02/01/2020 03:04,
CakebreadId_0128,39,02/01/2020 03:04,
CakebreadId_0128,45,02/01/2020 03:05,
CakebreadId_0128,42,02/01/2020 03:06,
CakebreadId_0128,43,02/01/2020 03:06,
CakebreadId_0128,41,02/01/2020 03:07,
CakebreadId_0128,39,02/01/2020 03:08,
CakebreadId_0128,38,02/01/2020 03:08,
CakebreadId_0128,41,02/01/2020 03:08,
CakebreadId_0128,45,02/01/2020 03:09,
CakebreadId_0128,43,02/01/2020 03:10,
CakebreadId_0128,41,02/01/2020 03:10,
CakebreadId_0128,42,02/01/2020 03:10,
CakebreadId_0128,41,02/01/2020 03:11,
CakebreadId_0128,42,02/01/2020 03:11,
CakebreadId_0128,39,02/01/2020 03:12,
CakebreadId_0128,41,02/01/2020 03:13,
CakebreadId_0128,45,02/01/2020 03:13,
CakebreadId_0128,43,02/01/2020 03:14,
CakebreadId_0128,44,02/01/2020 03:14,
CakebreadId_0128,41,02/01/2020 03:15,
CakebreadId_0128,38,02/01/2020 03:17,
CakebreadId_0128,39,02/01/2020 03:17,
CakebreadId_0128,44,02/01/2020 03:17,
CakebreadId_0128,46,02/01/2020 03:17,
CakebreadId_0128,43,02/01/2020 03:18,
CakebreadId_0128,44,02/01/2020 03:18,
CakebreadId_0128,41,02/01/2020 03:19,
CakebreadId_0128,43,02/01/2020 03:19,
CakebreadId_0128,42,02/01/2020 03:19,
CakebreadId_0128,39,02/01/2020 03:21,
CakebreadId_0128,38,02/01/2020 03:21,
CakebreadId_0128,40,02/01/2020 03:21,
CakebreadId_0128,43,02/01/2020 03:22,
CakebreadId_0128,45,02/01/2020 03:22,
CakebreadId_0128,39,02/01/2020 03:25,
CakebreadId_0128,41,02/01/2020 03:25,
CakebreadId_0128,45,02/01/2020 03:26,
CakebreadId_0128,38,02/01/2020 03:30,
CakebreadId_0128,39,02/01/2020 03:30,
CakebreadId_0128,46,02/01/2020 03:31,
CakebreadId_0128,44,02/01/2020 03:31,
CakebreadId_0128,45,02/01/2020 03:31,
CakebreadId_0128,42,02/01/2020 03:31,
CakebreadId_0128,39,02/01/2020 03:34,
CakebreadId_0128,40,02/01/2020 03:34,
CakebreadId_0128,38,02/01/2020 03:34,
CakebreadId_0128,45,02/01/2020 03:35,
CakebreadId_0128,41,02/01/2020 03:37,
CakebreadId_0128,42,02/01/2020 03:37,
CakebreadId_0128,41,02/01/2020 03:37,
CakebreadId_0128,39,02/01/2020 03:38,
CakebreadId_0128,45,02/01/2020 03:39,
CakebreadId_0128,43,02/01/2020 03:40,
CakebreadId_0128,40,02/01/2020 03:41,
CakebreadId_0128,42,02/01/2020 03:41,
CakebreadId_0128,41,02/01/2020 03:41,
CakebreadId_0128,42,02/01/2020 03:41,
CakebreadId_0128,39,02/01/2020 03:42,
CakebreadId_0128,38,02/01/2020 03:43,
CakebreadId_0128,41,02/01/2020 03:43,
CakebreadId_0128,45,02/01/2020 03:43,
CakebreadId_0128,43,02/01/2020 03:44,
CakebreadId_0128,44,02/01/2020 03:44,
CakebreadId_0128,40,02/01/2020 03:45,
CakebreadId_0128,42,02/01/2020 03:45,
CakebreadId_0128,39,02/01/2020 03:47,
CakebreadId_0128,45,02/01/2020 03:47,
CakebreadId_0128,42,02/01/2020 03:48,
CakebreadId_0128,43,02/01/2020 03:48,
CakebreadId_0128,40,02/01/2020 03:49,
CakebreadId_0128,42,02/01/2020 03:49,
CakebreadId_0128,41,02/01/2020 03:49,
CakebreadId_0128,39,02/01/2020 03:50,
CakebreadId_0128,40,02/01/2020 03:51,
CakebreadId_0128,44,02/01/2020 03:51,
CakebreadId_0128,45,02/01/2020 03:51,
CakebreadId_0128,44,02/01/2020 03:51,
CakebreadId_0128,43,02/01/2020 03:52,
CakebreadId_0128,41,02/01/2020 03:52,
CakebreadId_0128,42,02/01/2020 03:53,
CakebreadId_0128,41,02/01/2020 03:53,
CakebreadId_0128,39,02/01/2020 03:53,
CakebreadId_0128,41,02/01/2020 03:54,
CakebreadId_0128,39,02/01/2020 03:54,
CakebreadId_0128,45,02/01/2020 03:55,
CakebreadId_0128,43,02/01/2020 03:55,
CakebreadId_0128,40,02/01/2020 03:56,
CakebreadId_0128,41,02/01/2020 03:57,
CakebreadId_0128,38,02/01/2020 03:58,
CakebreadId_0128,45,02/01/2020 03:58,
CakebreadId_0128,41,02/01/2020 04:00,
CakebreadId_0128,39,02/01/2020 04:02,
CakebreadId_0128,38,02/01/2020 04:02,
CakebreadId_0128,43,02/01/2020 04:03,
CakebreadId_0128,45,02/01/2020 04:03,
CakebreadId_0128,44,02/01/2020 04:03,
CakebreadId_0128,42,02/01/2020 04:04,
CakebreadId_0128,43,02/01/2020 04:04,
CakebreadId_0128,40,02/01/2020 04:04,
CakebreadId_0128,42,02/01/2020 04:04,
CakebreadId_0128,40,02/01/2020 04:04,
CakebreadId_0128,42,02/01/2020 04:05,
CakebreadId_0128,40,02/01/2020 04:05,
CakebreadId_0128,41,02/01/2020 04:06,
CakebreadId_0128,39,02/01/2020 04:06,
CakebreadId_0128,38,02/01/2020 04:06,
CakebreadId_0128,43,02/01/2020 04:07,
CakebreadId_0128,45,02/01/2020 04:07,
CakebreadId_0128,42,02/01/2020 04:08,
CakebreadId_0128,38,02/01/2020 04:11,
CakebreadId_0128,44,02/01/2020 04:12,
CakebreadId_0128,40,02/01/2020 04:31,
CakebreadId_0128,42,02/01/2020 04:32,
CakebreadId_0128,41,02/01/2020 04:32,
CakebreadId_0128,42,02/01/2020 04:32,
CakebreadId_0128,39,02/01/2020 04:35,
CakebreadId_0128,46,02/01/2020 04:36,
CakebreadId_0128,45,02/01/2020 04:36,
CakebreadId_0128,43,02/01/2020 04:38,
CakebreadId_0128,42,02/01/2020 04:38,
CakebreadId_0128,38,02/01/2020 04:41,
CakebreadId_0128,43,02/01/2020 04:41,
CakebreadId_0128,45,02/01/2020 04:41,
CakebreadId_0128,44,02/01/2020 04:41,
CakebreadId_0128,45,02/01/2020 04:42,
CakebreadId_0128,44,02/01/2020 04:42,
CakebreadId_0128,46,02/01/2020 04:43,
CakebreadId_0128,45,02/01/2020 04:43,
CakebreadId_0128,40,02/01/2020 04:43,
CakebreadId_0128,41,02/01/2020 04:43,
CakebreadId_0128,40,02/01/2020 04:43,
CakebreadId_0128,41,02/01/2020 04:44,
CakebreadId_0128,40,02/01/2020 04:44,
CakebreadId_0128,41,02/01/2020 04:44,
CakebreadId_0128,40,02/01/2020 04:44,
CakebreadId_0128,41,02/01/2020 04:44,
CakebreadId_0128,39,02/01/2020 04:45,
CakebreadId_0128,45,02/01/2020 04:46,
CakebreadId_0128,40,02/01/2020 04:48,
CakebreadId_0128,38,02/01/2020 04:49,
CakebreadId_0128,45,02/01/2020 04:50,
CakebreadId_0128,41,02/01/2020 04:51,
CakebreadId_0128,39,02/01/2020 04:51,
CakebreadId_0128,45,02/01/2020 04:52,
CakebreadId_0128,40,02/01/2020 04:53,
CakebreadId_0128,41,02/01/2020 04:54,
CakebreadId_0128,40,02/01/2020 04:54,
CakebreadId_0128,38,02/01/2020 04:54,
CakebreadId_0128,45,02/01/2020 04:55,
CakebreadId_0128,41,02/01/2020 04:56,
CakebreadId_0128,39,02/01/2020 04:57,
CakebreadId_0128,42,02/01/2020 04:57,
CakebreadId_0128,44,02/01/2020 04:57,
CakebreadId_0128,43,02/01/2020 04:58,
CakebreadId_0128,44,02/01/2020 04:58,
CakebreadId_0128,41,02/01/2020 04:58,
CakebreadId_0128,42,02/01/2020 04:58,
CakebreadId_0128,40,02/01/2020 04:58,
