#,-------------- Chart Definition,,,,,,
,,Unit 2\AMBIENT TEMPERATURE,ID Fan A\ID Fan 1Status (2=ON1=OFF),ID Fan A\IDF A FLUE GAS INLET TEMP,ID Fan A\FLUE GAS FLOW (SIDE A),ID Fan A\IDF A BLADE POSN DEMAND,ID Fan A\ID Fan 1Pressure Rise Actual
, ,DEG F,NONE,DEG F,KPPH,%,INWC
,8/9/2016 14:00,78.98828,2,333.1953,720.7344,76.28027,34.8364258
,8/9/2016 15:00,81.6064453,2,334.359375,717.1406,76.94141,35.081543
,8/9/2016 16:00,83.3505859,2,334.78125,713.3672,76.6660156,34.80078
,8/9/2016 17:00,84.74609,2,335.6328,711.6875,76.68848,34.75
,8/9/2016 18:00,85.25293,2,335.8711,704.9922,76.33984,34.4707031
,8/9/2016 19:00,85.8457,2,336.4414,704.6875,76.15234,34.5039063
,8/9/2016 20:00,85.33203,2,336.160156,702.773438,75.81543,34.2231445
,8/9/2016 21:00,85.00488,2,336.464844,705.726563,75.71484,34.14209
,8/9/2016 22:00,83.83984,2,334.035156,709.2656,74.80469,33.7460938
,8/9/2016 23:00,82.55371,2,332.988281,704.8125,75.27246,34.06836
,8/10/2016 0:00,80.90918,2,332.148438,702.210938,74.88281,33.9834
,8/10/2016 1:00,79.57422,2,331.855469,706.15625,74.7666,33.89209
,8/10/2016 2:00,78.0625,2,331.542969,713.7656,74.70215,33.92334
,8/10/2016 3:00,77.08301,2,331.605469,721.6172,75.31836,34.26416
,8/10/2016 4:00,76.45801,2,331.1797,719.210938,74.7431641,34.0405273
,8/10/2016 5:00,74.9375,2,330.796875,721.2031,75.18164,34.18799
,8/10/2016 6:00,74.05762,2,330.65625,710,73.84766,33.46924
,8/10/2016 7:00,72.99805,2,327.988281,686.1875,70.86914,31.5891113
,8/10/2016 8:00,70.45117,2,326.597656,675.148438,70.46094,31.2102051
,8/10/2016 9:00,69.5791,2,325.671875,677.164063,70.47461,31.2390137
,8/10/2016 10:00,69.55078,2,324.898438,684.9375,70.97949,31.5812988
,8/10/2016 11:00,70.00195,2,325.460938,687.34375,71.1035156,31.822998
,8/10/2016 12:00,69.03223,2,325.9297,714.4375,73.3564453,33.2568359
,8/10/2016 13:00,72.12012,2,328.1289,729,74.7597656,34.28076
,8/10/2016 14:00,76.1543,2,329.65625,721.78125,74.74707,34.27295
,8/10/2016 15:00,77.62109,2,330.101563,719.1719,74.75586,34.26953
,8/10/2016 16:00,79.9443359,2,330.0625,713.46875,74.58594,34.11035
,8/10/2016 17:00,81.52637,2,330.738281,713.0547,74.88574,34.21631
,8/10/2016 18:00,83.74414,2,331.449219,711.6797,74.82715,34.15088
,8/10/2016 19:00,84.43262,2,331.71875,708.8594,74.51953,34.034668
,8/10/2016 20:00,84.89746,2,331.1797,708.6094,74.734375,34.1044922
,8/10/2016 21:00,84.6376953,2,330.351563,715.023438,74.49609,33.94336
,8/10/2016 22:00,84.66211,2,331.113281,710.75,74.9248047,34.11377
,8/10/2016 23:00,83.82715,2,330.925781,710.3281,74.80957,34.1416
,8/11/2016 0:00,81.75488,2,330.726563,712.5625,75.05957,34.27246
,8/11/2016 1:00,81.02344,2,331.2461,710.2969,75.2685547,34.2827148
,8/11/2016 2:00,80.62109,2,331.6836,713.4844,75.7880859,34.53662
,8/11/2016 3:00,80.11914,2,331.0664,711.7422,75.50781,34.3359375
,8/11/2016 4:00,80.54883,2,332.226563,704.53125,74.89551,34.1293945
,8/11/2016 5:00,80.6152344,2,329.828125,648.75,68.9755859,29.89624
,8/11/2016 6:00,80.02344,2,329.914063,711.5547,74.87891,33.88623
,8/11/2016 7:00,78.8994141,2,331.410156,699.4453,74.08594,33.64746
,8/11/2016 8:00,76.0839844,2,330.050781,672.523438,71.1318359,31.7758789
,8/11/2016 9:00,77.47754,2,329.4336,678.5,71.95117,32.0546875
,8/11/2016 10:00,75.18164,2,329.851563,681.0547,72.5097656,32.49707
,8/11/2016 11:00,74.31836,2,328.394531,678.0547,71.23828,31.6828613
,8/11/2016 12:00,73.8056641,2,328.542969,710.5078,73.92285,33.5532227
,8/11/2016 13:00,76.25586,2,329.386719,717.0625,74.35254,33.81543
,8/11/2016 14:00,79.46973,2,330.3164,721.0078,74.81641,34.0444336
,8/11/2016 15:00,81.81738,2,331.222656,722.7344,74.92969,34.12207
,8/11/2016 16:00,84.640625,2,332.3086,726.28125,75.71094,34.44043
,8/11/2016 17:00,86.1582,2,333.171875,718.710938,75.92969,34.6069336
,8/11/2016 18:00,86.55469,2,333.082031,709.023438,75.63672,34.421875
,8/11/2016 19:00,86.73828,2,332.773438,705.5625,75.13672,34.2744141
,8/11/2016 20:00,86.9248047,2,333.5,705.2656,75.6064453,34.43701
,8/11/2016 21:00,86.6660156,2,333.640625,708.90625,75.66797,34.38672
,8/11/2016 22:00,86.78223,2,333.675781,706.3828,75.3964844,34.23242
,8/11/2016 23:00,86.14844,2,333.4336,705.476563,75.40332,34.17285
,8/12/2016 0:00,84.99121,2,333.734375,705.4922,75.84375,34.34961
,8/12/2016 1:00,83.5810547,2,333.863281,710.3281,75.68262,34.26172
,8/12/2016 2:00,84.08301,2,333.792969,710.3594,75.85742,34.4765625
,8/12/2016 3:00,82.05957,2,332.828125,710.1719,75.4130859,34.22168
,8/12/2016 4:00,79.25879,2,331.855469,715.1719,75.63281,34.2910156
,8/12/2016 5:00,78.4814453,2,332.039063,724.398438,76.24707,34.6181641
,8/12/2016 6:00,78.69629,2,331.847656,727.4453,76.77637,35.0581055
,8/12/2016 7:00,78.45508,2,331.8672,721.476563,76.64453,34.9731445
,8/12/2016 8:00,77.625,2,331.527344,717.101563,76.08594,34.54883
,8/12/2016 9:00,77.4501953,2,331.1211,712.960938,76.15625,34.5976563
,8/12/2016 10:00,77.61621,2,331.917969,707.3047,75.66211,34.32373
,8/12/2016 11:00,78.19336,2,331.515625,706.0547,75.296875,34.01709
,8/12/2016 12:00,79.36914,2,329.90625,708.1172,76.15527,34.7436523
,8/12/2016 13:00,79.9082,2,309.144531,709.15625,73.99902,34.4892578
,8/12/2016 14:00,78.1777344,2,302.355469,712.5703,73.09082,34.1635742
,8/12/2016 15:00,76.7939453,2,300.328125,711.3125,73.1123047,34.16162
,8/12/2016 16:00,82.3457,2,302.285156,708.53125,73.625,34.4267578
,8/12/2016 17:00,85.609375,2,303.273438,710.5781,74.0166,34.5390625
,8/12/2016 18:00,86.92969,2,303.527344,703.34375,73.77344,34.27832
,8/12/2016 19:00,89.46094,2,304.214844,708.273438,73.78711,34.3344727
,8/12/2016 20:00,91.75391,2,305.898438,730.335938,73.99512,34.434082
,8/12/2016 21:00,92.25488,2,307.363281,734.1328,74.6123047,34.7666
,8/12/2016 22:00,92.5751953,2,307.636719,727.4297,74.39551,34.5459
,8/12/2016 23:00,92.2910156,2,308.167969,723.6875,74.72656,34.6777344
,8/13/2016 0:00,90.83789,2,308.1172,717.40625,74.69824,34.57129
,8/13/2016 1:00,88.41797,2,307.332031,717,74.66699,34.62744
,8/13/2016 2:00,86.9785156,2,307.03125,717.773438,74.89844,34.77295
,8/13/2016 3:00,85.671875,2,306.824219,710.4453,74.56836,34.65088
,8/13/2016 4:00,84.98535,2,307.535156,705.6797,75.49414,34.9418945
,8/13/2016 5:00,84.41016,2,309.6875,707.2422,75.9619141,35.3657227
,8/13/2016 6:00,84.4755859,2,307.2578,712.4375,75.02246,35.0107422
,8/13/2016 7:00,84.4619141,2,305.789063,717.90625,74.7402344,34.9077148
,8/13/2016 8:00,82.359375,2,305.425781,718.84375,74.71387,34.89746
,8/13/2016 9:00,77.19141,2,302.777344,721.0547,74.12988,34.769043
,8/13/2016 10:00,77.4375,2,303.160156,715.085938,74.37891,34.85205
,8/13/2016 11:00,71.5918,2,301.578125,709.0703,73.37988,34.37451
,8/13/2016 12:00,71.546875,2,299.515625,706.2578,73.30957,34.14209
,8/13/2016 13:00,74.4472656,2,299.980469,707.1797,73.47461,34.3061523
,8/13/2016 14:00,76.89746,2,301.7461,709.2578,74.10254,34.6401367
,8/13/2016 15:00,79.88379,2,303.386719,707.9453,73.97363,34.63965
,8/13/2016 16:00,80.89453,2,303.0039,704.4219,73.56152,34.42383
,8/13/2016 17:00,83.30469,2,301.527344,702.351563,73.56055,34.20752
,8/13/2016 18:00,85.75488,2,303.1914,694.6797,73.15039,34.0209961
,8/13/2016 19:00,85.6123047,2,303.8789,691.25,73.1084,33.9956055
,8/13/2016 20:00,86.40625,2,305.667969,695.5,72.74414,33.8393555
,8/13/2016 21:00,86.01758,2,304.53125,720.8672,73.21582,34.015625
,8/13/2016 22:00,85.23926,2,304.351563,724.5547,73.14453,33.956543
,8/13/2016 23:00,84.79785,2,304.2422,720.8281,73.28516,34.1010742
,8/14/2016 0:00,83.04492,2,303.710938,713.1797,72.77246,33.9140625
,8/14/2016 1:00,80.87891,2,302.359375,712.4375,72.43164,33.78174
,8/14/2016 2:00,79.65527,2,301.296875,711.1328,72.5957,33.92871
,8/14/2016 3:00,78.5185547,2,300.3164,713.5781,72.30176,33.6601563
,8/14/2016 4:00,77.41113,2,300.714844,714.0703,72.82324,34.10498
,8/14/2016 5:00,76.7939453,2,300.2422,710.78125,73.06055,34.15039
,8/14/2016 6:00,76.8847656,2,299.671875,707.3047,72.64551,33.9873047
,8/14/2016 7:00,76.20996,2,299.09375,703.023438,72.07129,33.6865234
,8/14/2016 8:00,75.2060547,2,298.675781,704.6797,72.31152,33.769043
,8/14/2016 9:00,73.7910156,2,299.4336,709.5547,73.41992,34.4335938
,8/14/2016 10:00,73.11719,2,300.324219,701.976563,73.67285,34.6811523
,8/14/2016 11:00,72.58496,2,297.738281,703.34375,72.80664,34.33496
,8/14/2016 12:00,72.5918,2,295.789063,704.0469,72.47656,34.1709
,8/14/2016 13:00,75.84473,2,297.289063,708.78125,72.72168,34.3339844
,8/14/2016 14:00,79.27637,2,299.140625,703.414063,72.15039,34.0517578
,8/14/2016 15:00,82.71289,2,301.5586,696.335938,72.19336,33.9155273
,8/14/2016 16:00,85.06152,2,302.035156,693.0625,71.46973,33.3105469
,8/14/2016 17:00,86.234375,2,300.8789,696.5156,71.55176,33.13623
,8/14/2016 18:00,87.4306641,2,303.347656,701.3203,71.74609,33.11621
,8/14/2016 19:00,87.85449,2,304.8086,707.3672,71.64453,32.9848633
,8/14/2016 20:00,88.9501953,2,305.238281,713.4844,71.61719,32.909668
,8/14/2016 21:00,88.53711,2,306.335938,711.023438,71.81152,33.10791
,8/14/2016 22:00,88.6748047,2,304.800781,710.164063,71.33789,32.828125
,8/14/2016 23:00,85.9541,2,303.3125,713.09375,71.49512,32.9638672
,8/15/2016 0:00,82.23047,2,302.535156,717.03125,72.06055,33.28418
,8/15/2016 1:00,79.60742,2,300.355469,708.335938,71.27637,32.83838
,8/15/2016 2:00,78.19141,2,300.289063,703.7969,71.8339844,33.2919922
,8/15/2016 3:00,75.7568359,2,299.0547,698.4844,71.4785156,33.1157227
,8/15/2016 4:00,74.1543,2,298.347656,699.0781,71.58789,33.4277344
,8/15/2016 5:00,73.18848,2,296.789063,701.351563,71.1543,33.2421875
,8/15/2016 6:00,72.09277,2,295.03125,705.0547,70.87207,32.972168
,8/15/2016 7:00,70.75586,2,296.285156,708.460938,71.984375,33.61035
,8/15/2016 8:00,69.49609,2,296.296875,717.7344,72.21289,33.93506
,8/15/2016 9:00,68.71973,2,293.046875,716.6719,71.08789,33.4448242
,8/15/2016 10:00,67.82324,2,291.484375,714.4531,71.28516,33.40625
,8/15/2016 11:00,67.93848,2,291.300781,712.6953,70.7626953,33.1313477
,8/15/2016 12:00,68.5918,2,291.675781,713.0625,70.97949,33.29248
,8/15/2016 13:00,70.20215,2,293.8164,707.914063,71.3339844,33.5947266
,8/15/2016 14:00,71.94336,2,294.714844,706.65625,71.2334,33.58789
,8/15/2016 15:00,73.18848,2,294.894531,716.773438,71.5693359,33.7373047
,8/15/2016 16:00,75.31055,2,296.351563,716.1875,72.10547,33.8085938
,8/15/2016 17:00,77.49121,2,295.4414,709.523438,71.48828,33.3198242
,8/15/2016 18:00,78.4560547,2,297.074219,706.1719,71.4834,33.19922
,8/15/2016 19:00,79.0410156,2,298.730469,712.8203,71.5185547,33.29785
,8/15/2016 20:00,79.95996,2,299.324219,717.9922,71.88965,33.6157227
,8/15/2016 21:00,82.17578,2,302.074219,725.4453,72.72656,34.21924
,8/15/2016 22:00,82.06152,2,302.042969,723.21875,72.17578,33.86084
,8/15/2016 23:00,81.0244141,2,302.152344,722.914063,72.4668,33.9902344
,8/16/2016 0:00,79.15039,2,302.9414,717.789063,73.62109,34.52832
,8/16/2016 1:00,77.50098,2,303.613281,706.1406,74.0185547,34.89258
,8/16/2016 2:00,79.59863,2,302.835938,692.09375,73.23633,34.4111328
,8/16/2016 3:00,77.00488,2,301.3672,688.9297,72.99609,34.4052734
,8/16/2016 4:00,73.6181641,2,297.644531,694.351563,71.43164,33.7265625
,8/16/2016 5:00,75.19238,2,297.414063,699.8203,72.0751953,33.8842773
,8/16/2016 6:00,75.95508,2,299.1875,698.335938,71.92383,33.46582
,8/16/2016 7:00,74.11621,2,298.4961,680.7422,70.14258,32.3222656
,8/16/2016 8:00,72.43262,2,294.921875,678.648438,69.3222656,31.82129
,8/16/2016 9:00,71.5,2,290.960938,679.8672,68.34863,31.1965332
,8/16/2016 10:00,72.1777344,2,292.023438,705.2578,71.14258,33.0976563
,8/16/2016 11:00,71.1494141,2,292.964844,713.5703,71.47266,33.6630859
,8/16/2016 12:00,71.73047,2,294.597656,714.6328,72.46094,34.1010742
,8/16/2016 13:00,73.203125,2,296.273438,710.460938,72.6035156,34.22168
,8/16/2016 14:00,74.82129,2,296.8672,706.585938,72.140625,33.86914
,8/16/2016 15:00,76.28223,2,297.953125,704.1797,71.96484,33.86621
,8/16/2016 16:00,78.59082,2,298.2578,709.4844,72.3027344,33.86133
,8/16/2016 17:00,81.859375,2,298.53125,706.851563,72.4931641,33.8164063
,8/16/2016 18:00,84.29004,2,301.410156,704.875,72.43555,33.7451172
,8/16/2016 19:00,85.03418,2,303.125,702.5547,72.15723,33.574707
,8/16/2016 20:00,85.1064453,2,302.769531,705.7344,72.3681641,33.7143555
,8/16/2016 21:00,85.8935547,2,304.652344,716.1797,72.97363,33.9848633
,8/16/2016 22:00,85.3310547,2,304.6328,719.7422,73.12109,34.0859375
,8/16/2016 23:00,84.15137,2,303.480469,714.96875,72.6084,33.9042969
,8/17/2016 0:00,83.51074,2,304.390625,713.5781,73.3418,34.30664
,8/17/2016 1:00,82.37891,2,304.53125,715.75,73.69043,34.52832
,8/17/2016 2:00,80.85449,2,301.972656,713.6328,72.89453,34.1709
,8/17/2016 3:00,79.19043,2,301.921875,704.3203,73.33008,34.2231445
,8/17/2016 4:00,78.453125,2,300.6172,698.9922,72.4160156,33.76172
,8/17/2016 5:00,78.28711,2,301.234375,705.4844,73.31152,34.22412
,8/17/2016 6:00,77.33008,2,302.5625,707.875,73.26758,34.2260742
,8/17/2016 7:00,77.2597656,2,299.5586,687.726563,70.12695,32.0297852
,8/17/2016 8:00,76.69043,2,296.792969,676.273438,68.9589844,31.1394043
,8/17/2016 9:00,75.03516,2,295.0664,668.4453,68.91113,31.25879
,8/17/2016 10:00,75.05859,2,293.957031,665.34375,68.77637,31.2407227
,8/17/2016 11:00,75.4931641,2,294.5,667.898438,69.16406,31.487793
,8/17/2016 12:00,76.421875,2,297,680.0156,70.59473,32.3359375
,8/17/2016 13:00,76.7744141,2,298.1797,702.4531,72.3994141,33.73291
,8/17/2016 14:00,75.07129,2,301.71875,706.0625,73.56348,34.40674
,8/17/2016 15:00,76.125,2,301.5703,713.5,73.37402,34.41504
,8/17/2016 16:00,80.9931641,2,301.050781,725.1719,74.12988,34.83203
,8/17/2016 17:00,84.1347656,2,300.285156,724.3203,73.79297,34.2578125
,8/17/2016 18:00,87.14844,2,303.519531,722.5156,74.24902,34.621582
,8/17/2016 19:00,89.18164,2,304.421875,717.085938,73.47363,34.20459
,8/17/2016 20:00,89.78418,2,305.7422,714.6797,74.50781,34.6665039
,8/17/2016 21:00,89.62109,2,305.90625,711.3594,73.2939453,34.0185547
,8/17/2016 22:00,89.2314453,2,306.222656,712.4531,74.16211,34.4667969
,8/17/2016 23:00,87.9785156,2,306.648438,713.875,74.34375,34.6118164
,8/18/2016 0:00,85.1582,2,306.078125,711.9453,74.36914,34.47998
,8/18/2016 1:00,84.3310547,2,305.4297,720.9844,74.77539,34.8955078
,8/18/2016 2:00,82.53125,2,306.4336,719.351563,75.0410156,34.98828
,8/18/2016 3:00,81.65918,2,305.0703,711.0469,74.08203,34.56201
,8/18/2016 4:00,80.71387,2,304.976563,701.1172,73.75195,34.39795
,8/18/2016 5:00,80.05859,2,303.4375,652.4844,69.1972656,31.0759277
,8/18/2016 6:00,79.65039,2,301.539063,698.3125,72.76465,33.94873
,8/18/2016 7:00,79.20117,2,299.421875,677.226563,70.0097656,31.9450684
,8/18/2016 8:00,78.35254,2,297.738281,673.8203,69.5839844,31.6252441
,8/18/2016 9:00,78.19922,2,297.113281,674.976563,69.44922,31.5544434
,8/18/2016 10:00,78.25879,2,296.6914,678.4297,69.45703,31.6369629
,8/18/2016 11:00,77.00195,2,295.765625,668.0547,68.9541,31.1125488
,8/18/2016 12:00,77.16113,2,296.0664,629.6797,65.6064453,28.8852539
,8/18/2016 13:00,78.9472656,2,292.65625,622.960938,63.9140625,27.21753
,8/18/2016 14:00,81.56738,2,297.6953,708.1719,73.20508,33.9907227
,8/18/2016 15:00,86.80078,2,306.8164,717.6719,75.12891,35.359375
,8/18/2016 16:00,89.44238,2,309.5625,718.7031,76.24414,35.6923828
,8/18/2016 17:00,87.85254,2,307.5039,714.8125,75.69141,35.3618164
,8/18/2016 18:00,86.8876953,2,306.789063,710.960938,74.9130859,35.0390625
,8/18/2016 19:00,85.8564453,2,307.2578,707.0625,74.8056641,35.0039063
,8/18/2016 20:00,81.18457,2,303.21875,695.3203,72.81152,33.9736328
,8/18/2016 21:00,81.76953,2,303.613281,699.9297,73.6543,34.3188477
,8/18/2016 22:00,82.93945,2,306.1953,711.3047,75.05664,35.0708
,8/18/2016 23:00,83.92383,2,305.5,708.914063,74.02832,34.7080078
,8/19/2016 0:00,83.44531,2,305.4961,709.960938,74.53516,34.8056641
,8/19/2016 1:00,81.56348,2,304.917969,706.40625,74.08789,34.7036133
,8/19/2016 2:00,80.78223,2,304.519531,702.726563,73.93652,34.6098633
,8/19/2016 3:00,79.5839844,2,305.710938,700.125,73.9619141,34.6030273
,8/19/2016 4:00,78.43945,2,303.214844,693.8828,72.95508,34.07959
,8/19/2016 5:00,77.1416,2,302.7422,693.8125,73.33496,34.35205
,8/19/2016 6:00,76.47363,2,302.800781,688.2031,73.01367,34.19873
,8/19/2016 7:00,76.7910156,2,302.539063,699,72.77051,33.862793
,8/19/2016 8:00,76.1084,2,302.160156,706.9219,72.1875,33.4213867
,8/19/2016 9:00,75.2880859,2,300.90625,729.9453,73.2001953,34.4707031
,8/19/2016 10:00,75.50488,2,300.3789,724.5469,73.09473,34.43506
,8/19/2016 11:00,74.68164,2,300.542969,716.5156,72.87598,34.24414
,8/19/2016 12:00,75.19629,2,300.410156,708.625,72.62891,34.12793
,8/19/2016 13:00,77.59766,2,303.53125,708.0078,74.45801,35.3256836
,8/19/2016 14:00,80.41016,2,304.1953,695.5625,73.6152344,34.6459961
,8/19/2016 15:00,83.953125,2,306.234375,696.0781,74.203125,35.08545
,8/19/2016 16:00,87.10547,2,306.335938,701.789063,74.27539,34.9594727
,8/19/2016 17:00,89.50098,2,307.464844,698.164063,75.171875,35.0952148
,8/19/2016 18:00,91.31543,2,309.460938,703.851563,74.6005859,34.7109375
,8/19/2016 19:00,91.69336,2,309.847656,713.5156,74.39746,34.8125
,8/19/2016 20:00,92.23047,2,309.7461,726.1875,74.70117,35.0092773
,8/19/2016 21:00,92.0459,2,309.835938,729.4375,74.78027,35.07715
,8/19/2016 22:00,91.28711,2,309.613281,720.5,74.69043,34.8759766
,8/19/2016 23:00,87.66113,2,308.285156,719.21875,74.3584,34.81201
,8/20/2016 0:00,85.11328,2,307.964844,719.2578,74.37793,34.9331055
,8/20/2016 1:00,81.9160156,2,306.351563,722.585938,74.49902,35.0419922
,8/20/2016 2:00,81.68164,2,304.910156,721.0547,74.0527344,34.87549
,8/20/2016 3:00,82.6416,2,305.035156,716.476563,74.68945,35.16455
,8/20/2016 4:00,83.16113,2,305.953125,716.4453,75.15918,35.38037
,8/20/2016 5:00,82.4931641,2,307.175781,715.5156,75.6777344,35.6772461
,8/20/2016 6:00,82.18262,2,306.414063,714.1875,74.9443359,35.30664
,8/20/2016 7:00,82.36133,2,305.332031,721.789063,75.1005859,35.4292
,8/20/2016 8:00,81.61426,2,305.3086,715.4219,74.84961,35.26367
,8/20/2016 9:00,80.61621,2,303.664063,714.835938,74.57324,35.2509766
,8/20/2016 10:00,78.86426,2,302.84375,711.6719,74.3310547,35.01172
,8/20/2016 11:00,78.68945,2,303.5547,711.773438,74.7959,35.25293
,8/20/2016 12:00,80.17676,2,303.238281,713.2656,74.3505859,35.1792
,8/20/2016 13:00,82.1582,2,303.578125,716.3906,74.41504,35.13867
,8/20/2016 14:00,84.8584,2,305.363281,717.3203,74.6123047,35.3056641
,8/20/2016 15:00,87.89258,2,307.5586,714.2656,74.84082,35.4956055
,8/20/2016 16:00,89.51172,2,308.7422,706.3672,75.74414,35.875
,8/20/2016 17:00,82.99609,2,304.582031,699.4922,74.17383,35.39258
,8/20/2016 18:00,69.48535,2,297.4297,695.101563,73.20996,34.79785
,8/20/2016 19:00,74.1494141,2,298.6953,697.8906,73.10742,34.81494
,8/20/2016 20:00,75.91016,2,298.410156,711.0078,72.93652,34.5327148
,8/20/2016 21:00,74.06641,2,298.6953,723.8828,73.82324,34.82715
,8/20/2016 22:00,73.35449,2,298.011719,716.4531,72.8339844,34.456543
,8/20/2016 23:00,74.5957,2,298.203125,711.3906,72.92969,34.36963
,8/21/2016 0:00,74.6035156,2,298.5547,707.710938,73.09082,34.7006836
,8/21/2016 1:00,74.02637,2,297.761719,701.3203,72.5791,34.2915039
,8/21/2016 2:00,73.65137,2,296.28125,703.039063,72.36035,34.04785
,8/21/2016 3:00,73.79199,2,297.6875,704.789063,72.8584,34.2856445
,8/21/2016 4:00,73.32324,2,297.1953,704.4531,72.17969,34.02246
,8/21/2016 5:00,73.51172,2,299.347656,705.4375,73.32422,34.5459
,8/21/2016 6:00,73.0185547,2,298.6289,706.1328,72.93555,34.434082
,8/21/2016 7:00,73.1064453,2,297.773438,712.7969,72.73828,34.2583
,8/21/2016 8:00,73.29297,2,296.714844,698.9922,70.53516,32.6176758
,8/21/2016 9:00,73.0498047,2,296.730469,715.960938,72.73633,34.050293
,8/21/2016 10:00,72.83008,2,298.839844,719,73.59766,34.84668
,8/21/2016 11:00,72.8623047,2,299.585938,711.601563,73.73828,34.96045
,8/21/2016 12:00,73.71289,2,298.0039,699.59375,71.88965,33.81543
,8/21/2016 13:00,75.3964844,2,298.476563,707,73.34766,34.68506
,8/21/2016 14:00,77.9306641,2,300.777344,709.8281,73.63281,35.04248
,8/21/2016 15:00,82.15234,2,303.980469,706.1953,73.96582,35.10742
,8/21/2016 16:00,85.77832,2,305.734375,706.1328,73.8251953,34.8056641
,8/21/2016 17:00,87.484375,2,305.273438,699.2578,73.28711,34.3125
,8/21/2016 18:00,85.91406,2,303.015625,696.0078,73.07617,34.1201172
,8/21/2016 19:00,83.96777,2,302.9297,700.5781,73.47266,34.425293
,8/21/2016 20:00,85.51465,2,302.9375,708.789063,73.5839844,34.5268555
,8/21/2016 21:00,84.74609,2,304.21875,708.8672,74.25,34.86621
,8/21/2016 22:00,86.44922,2,306.4414,709.6875,74.546875,34.9384766
,8/21/2016 23:00,86.86133,2,306.292969,711.09375,74.45508,34.8964844
,8/22/2016 0:00,85.64746,2,307.800781,709.5078,75.0918,35.22998
,8/22/2016 1:00,84.1064453,2,306.261719,711.40625,74.37891,34.95703
,8/22/2016 2:00,82.2285156,2,303.7461,711.8125,73.41406,34.4624023
,8/22/2016 3:00,77.1435547,2,302.4961,706.476563,73.13672,34.1313477
,8/22/2016 4:00,75.01074,2,299.53125,707.960938,73.04492,34.1948242
,8/22/2016 5:00,73.34277,2,299.3047,709.1328,73.3251953,34.5214844
,8/22/2016 6:00,73.16699,2,299.011719,711.5,72.97461,34.3291
,8/22/2016 7:00,73.16113,2,298.0703,709.3281,72.76953,34.2568359
,8/22/2016 8:00,73.26953,2,300.046875,707.7969,73.6972656,34.75537
,8/22/2016 9:00,73.94824,2,299.761719,710.5781,73.27246,34.6435547
,8/22/2016 10:00,71.9873047,2,296.324219,709.78125,72.91504,34.4580078
,8/22/2016 11:00,71.69629,2,294.7578,709.476563,72.43359,34.19922
,8/22/2016 12:00,72.6123047,2,295.3047,708.5703,72.74902,34.324707
,8/22/2016 13:00,73.7285156,2,296.5625,706.4922,72.64258,34.2255859
,8/22/2016 14:00,75.07129,2,296.289063,706.914063,72.2402344,33.94287
,8/22/2016 15:00,76.20508,2,297.789063,712.6719,72.67383,34.1518555
,8/22/2016 16:00,76.73926,2,297.601563,707.2969,72.2832,33.92627
,8/22/2016 17:00,76.48926,2,297.269531,705.726563,72.82422,34.20752
,8/22/2016 18:00,76.90039,2,298.828125,703.875,72.71973,34.0380859
,8/22/2016 19:00,78.89844,2,299.171875,706.164063,72.4873047,33.9106445
,8/22/2016 20:00,79.25098,2,300.1797,715.0156,73.11621,34.2880859
,8/22/2016 21:00,79.87109,2,300.40625,727.2344,73.04883,34.3310547
,8/22/2016 22:00,80.09277,2,301.527344,723.1172,73.50195,34.51709
,8/22/2016 23:00,76.38281,2,301.671875,711.53125,73.4814453,34.659668
,8/23/2016 0:00,73.5625,2,299.6289,712.460938,73.68945,34.78076
,8/23/2016 1:00,72.5332,2,297.046875,717.09375,72.99805,34.42383
,8/23/2016 2:00,73.2168,2,298.234375,724.875,73.95508,34.83838
,8/23/2016 3:00,73.38086,2,299.535156,728.5,73.78711,34.7773438
,8/23/2016 4:00,72.78418,2,299.890625,732.835938,74.12793,35.0786133
,8/23/2016 5:00,73.875,2,299.8086,701.7578,72.19629,33.8208
,8/23/2016 6:00,73.02246,2,296.574219,658.1094,68.6347656,31.2363281
,8/23/2016 7:00,72.09082,2,297.4453,667.8594,70.07031,32.3193359
,8/23/2016 8:00,71.1494141,2,293.410156,627.7578,64.96973,28.7421875
,8/23/2016 9:00,71.45801,2,287.164063,590.023438,60.64453,25.39624
,8/23/2016 10:00,71.00098,2,284.773438,633.773438,64.4443359,27.9785156
,8/23/2016 11:00,70.96094,2,291.949219,712.8203,73.18359,34.6860352
,8/23/2016 12:00,70.96094,2,297.8203,707.4297,73.7832,34.8671875
,8/23/2016 13:00,71.7880859,2,300.175781,707.3125,74.55957,35.19043
,8/23/2016 14:00,71.875,2,300.3125,707.9922,73.94824,34.92383
,8/23/2016 15:00,72.46973,2,298.8164,709.4297,73.51074,34.6709
,8/23/2016 16:00,74.08887,2,298.8711,710.1797,74.0097656,34.83252
,8/23/2016 17:00,75.71289,2,297.3789,707.9531,73.5293,34.3486328
,8/23/2016 18:00,77.1777344,2,299.167969,708.2031,73.50781,34.4072266
,8/23/2016 19:00,77.07715,2,298.546875,708.8047,72.47461,33.84619
,8/23/2016 20:00,78.42383,2,298.9297,712.8125,73.16406,34.234375
,8/23/2016 21:00,78.78223,2,298.925781,721.9375,73.2793,34.24756
,8/23/2016 22:00,78.28613,2,301.03125,719.6328,74.02734,34.71631
,8/23/2016 23:00,76.88965,2,301.019531,712.7344,73.2910156,34.3359375
,8/24/2016 0:00,76.04004,2,299.339844,709.25,73.0869141,34.2568359
