SPEED,TEMPERATURE,HEAD,DEVICE_ID,PUMP_MODE,FLOW,KW_HOUR,VOLTAGE,POWER,CURRENT,TIMESTAMP,RCV_TIMESTAMP_UTC,UPDATED_UTC
1046,47.6,37.694,04714B604101,a,234.849,16753.029,199,2.641,10.15,3787517070,2020-01-09 05:06:35.535,2020-01-09 05:06:35.0
1043,47.2,37.832,04714B604101,a,220.447,16753.029,198,2.538,9.93,3787517370,2020-01-09 05:11:35.803,2020-01-09 05:11:35.0
1040,45.7,38.159,04714B6046D5,a,182.831,16650.658,197,2.326,9.26,3787764072,2020-01-12 01:46:10.639,2020-01-12 01:46:10.0
1040,45.9,38.145,04714B6046D5,a,184.086,16650.658,197,2.343,9.43,3787764372,2020-01-12 01:51:10.519,2020-01-12 01:51:10.0
1040,45.6,38.137,04714B6046D5,a,184.713,16650.658,197,2.336,9.28,3787764672,2020-01-12 01:56:10.46,2020-01-12 01:56:10.0
1040,46,38.153,04714B6046D5,a,183.333,16650.658,197,2.329,9.35,3787764972,2020-01-12 02:01:10.59,2020-01-12 02:01:10.0
1040,45.7,38.156,04714B6046D5,a,183.14,16650.658,197,2.332,9.35,3787765272,2020-01-12 02:06:10.428,2020-01-12 02:06:10.0
1040,45.6,38.147,04714B6046D5,a,183.864,16650.658,197,2.329,9.31,3787765572,2020-01-12 02:11:10.65,2020-01-12 02:11:10.0
1040,45.4,38.135,04714B6046D5,a,184.886,16650.658,197,2.342,9.31,3787765872,2020-01-12 02:16:10.526,2020-01-12 02:16:10.0
1040,45.5,38.149,04714B6046D5,a,183.69,16650.658,197,2.331,9.3,3787766172,2020-01-12 02:21:10.535,2020-01-12 02:21:10.0
1040,45.8,38.133,04714B6046D5,a,185.117,16652.982,197,2.337,9.26,3787766472,2020-01-12 02:26:10.694,2020-01-12 02:26:10.0
1040,45.4,38.119,04714B6046D5,a,186.282,16652.982,197,2.34,9.4,3787766772,2020-01-12 02:31:10.623,2020-01-12 02:31:10.0
1040,45.3,38.152,04714B6046D5,a,183.478,16652.982,197,2.332,9.39,3787767072,2020-01-12 02:36:10.711,2020-01-12 02:36:10.0
1040,45.1,38.092,04714B6046D5,a,188.473,16652.982,197,2.356,9.34,3787767372,2020-01-12 02:41:10.707,2020-01-12 02:41:10.0
1040,45.5,38.058,04714B6046D5,a,191.242,16652.982,197,2.367,9.37,3787767672,2020-01-12 02:46:10.664,2020-01-12 02:46:10.0
1040,45.7,38.05,04714B6046D5,a,191.864,16652.982,197,2.376,9.42,3787767972,2020-01-12 02:51:10.78,2020-01-12 02:51:10.0
1040,45.4,38.218,04714B6046D5,a,177.337,16652.982,197,2.298,9.31,3787768272,2020-01-12 02:56:10.56,2020-01-12 02:56:10.0
1040,45.4,38.168,04714B6046D5,a,182.038,16652.982,197,2.329,9.3,3787768572,2020-01-12 03:01:10.796,2020-01-12 03:01:10.0
1040,46.1,38.152,04714B6046D5,a,183.478,16652.982,197,2.328,9.34,3787768872,2020-01-12 03:06:10.79,2020-01-12 03:06:10.0
1040,45.4,38.14,04714B6046D5,a,184.52,16652.982,197,2.331,9.34,3787769172,2020-01-12 03:11:10.837,2020-01-12 03:11:10.0
1040,45.7,38.114,04714B6046D5,a,186.695,16652.982,197,2.341,9.39,3787769472,2020-01-12 03:16:10.846,2020-01-12 03:16:10.0
1040,45.5,38.165,04714B6046D5,a,182.309,16652.982,197,2.325,9.35,3787769772,2020-01-12 03:21:10.715,2020-01-12 03:21:10.0
1040,45.4,38.159,04714B6046D5,a,182.812,16655.313,197,2.324,9.32,3787770072,2020-01-12 03:26:10.828,2020-01-12 03:26:10.0
1040,45,38.144,04714B6046D5,a,184.144,16655.313,197,2.334,9.35,3787770372,2020-01-12 03:31:10.76,2020-01-12 03:31:10.0
1040,45.1,38.145,04714B6046D5,a,184.047,16655.313,197,2.333,9.27,3787770672,2020-01-12 03:36:10.866,2020-01-12 03:36:10.0
1040,45.3,38.162,04714B6046D5,a,182.55,16655.313,197,2.331,9.3,3787770972,2020-01-12 03:41:10.655,2020-01-12 03:41:10.0
1040,45.4,38.155,04714B6046D5,a,183.198,16655.313,197,2.328,9.35,3787771272,2020-01-12 03:46:11.024,2020-01-12 03:46:11.0
1040,45.5,38.151,04714B6046D5,a,183.574,16655.313,197,2.332,9.37,3787771572,2020-01-12 03:51:10.974,2020-01-12 03:51:10.0
1040,45.8,38.044,04714B6046D5,a,192.255,16655.313,197,2.375,9.51,3787771872,2020-01-12 03:56:11.023,2020-01-12 03:56:11.0
1040,45.4,38.149,04714B6046D5,a,183.681,16655.313,197,2.33,9.26,3787772172,2020-01-12 04:01:10.859,2020-01-12 04:01:10.0
1040,45.2,38.124,04714B6046D5,a,185.878,16655.313,197,2.341,9.36,3787772472,2020-01-12 04:06:10.892,2020-01-12 04:06:10.0
1040,45.2,38.155,04714B6046D5,a,183.188,16655.313,197,2.325,9.34,3787772772,2020-01-12 04:11:13.029,2020-01-12 04:11:12.0
1040,45.2,38.041,04714B6046D5,a,192.494,16655.313,197,2.371,9.45,3787773072,2020-01-12 04:16:11.106,2020-01-12 04:16:11.0
1040,45.4,38.135,04714B6046D5,a,184.944,16655.313,197,2.336,9.36,3787773372,2020-01-12 04:21:10.996,2020-01-12 04:21:10.0
1040,45.2,38.159,04714B6046D5,a,182.821,16657.639,197,2.33,9.38,3787773672,2020-01-12 04:26:11.228,2020-01-12 04:26:11.0
1040,46,38.165,04714B6046D5,a,182.27,16657.639,197,2.326,9.3,3787773972,2020-01-12 04:31:11.342,2020-01-12 04:31:11.0
1040,45.4,38.174,04714B6046D5,a,181.536,16657.639,197,2.321,9.38,3787774272,2020-01-12 04:36:11.052,2020-01-12 04:36:11.0
1040,45.4,38.126,04714B6046D5,a,185.657,16657.639,197,2.341,9.35,3787774572,2020-01-12 04:41:10.924,2020-01-12 04:41:10.0
1040,45.1,38.161,04714B6046D5,a,182.618,16657.639,197,2.326,9.4,3787774872,2020-01-12 04:46:11.206,2020-01-12 04:46:11.0
1040,45.6,38.146,04714B6046D5,a,183.989,16657.639,197,2.329,9.37,3787775172,2020-01-12 04:51:10.906,2020-01-12 04:51:10.0
1040,45.5,38.146,04714B6046D5,a,184.009,16657.639,197,2.329,9.36,3787775472,2020-01-12 04:56:11.002,2020-01-12 04:56:10.0
1040,45.3,38.153,04714B6046D5,a,183.323,16657.639,197,2.332,9.37,3787775772,2020-01-12 05:01:11.243,2020-01-12 05:01:11.0
1040,45.4,38.144,04714B6046D5,a,184.105,16657.639,197,2.332,9.32,3787776072,2020-01-12 05:06:11.223,2020-01-12 05:06:11.0
1040,45.1,38.141,04714B6046D5,a,184.423,16657.639,197,2.331,9.29,3787776372,2020-01-12 05:11:11.157,2020-01-12 05:11:11.0
1040,45.5,38.149,04714B6046D5,a,183.719,16657.639,197,2.329,9.35,3787776672,2020-01-12 05:16:11.356,2020-01-12 05:16:11.0
1040,45.3,38.059,04714B6046D5,a,190.983,16657.639,197,2.391,9.48,3787776972,2020-01-12 05:21:11.278,2020-01-12 05:21:11.0
1040,44.5,38.139,04714B6046D5,a,184.606,16659.965,197,2.335,9.31,3787777272,2020-01-12 05:26:11.344,2020-01-12 05:26:11.0
1040,44.7,38.162,04714B6046D5,a,182.58,16659.965,197,2.324,9.28,3787777572,2020-01-12 05:31:11.235,2020-01-12 05:31:11.0
1040,45,38.135,04714B6046D5,a,184.896,16659.965,197,2.337,9.31,3787777872,2020-01-12 05:36:11.371,2020-01-12 05:36:11.0
1040,44.8,38.148,04714B6046D5,a,183.816,16659.965,197,2.333,9.28,3787778172,2020-01-12 05:41:11.428,2020-01-12 05:41:11.0
1040,45,38.033,04714B6046D5,a,193.162,16659.965,197,2.375,9.46,3787778473,2020-01-12 05:46:11.436,2020-01-12 05:46:11.0
1040,45.1,38.138,04714B6046D5,a,184.674,16659.965,197,2.328,9.31,3787778773,2020-01-12 05:51:11.436,2020-01-12 05:51:11.0
1040,46.1,38.149,04714B6046D5,a,183.748,16659.965,197,2.328,9.32,3787779073,2020-01-12 05:56:11.311,2020-01-12 05:56:11.0
1040,45.1,38.14,04714B6046D5,a,184.452,16659.965,197,2.333,9.28,3787779373,2020-01-12 06:01:11.566,2020-01-12 06:01:11.0
1040,45.3,38.155,04714B6046D5,a,183.227,16659.965,197,2.327,9.36,3787779673,2020-01-12 06:06:11.504,2020-01-12 06:06:11.0
1040,45.1,38.103,04714B6046D5,a,187.559,16659.965,197,2.372,9.53,3787779973,2020-01-12 06:11:11.347,2020-01-12 06:11:11.0
1040,45.1,38.156,04714B6046D5,a,183.063,16659.965,197,2.332,9.29,3787780273,2020-01-12 06:16:11.395,2020-01-12 06:16:11.0
1040,45.1,38.135,04714B6046D5,a,184.944,16659.965,197,2.334,9.28,3787780573,2020-01-12 06:21:11.304,2020-01-12 06:21:11.0
1040,45.4,38.158,04714B6046D5,a,182.957,16662.289,197,2.324,9.32,3787780873,2020-01-12 06:26:11.358,2020-01-12 06:26:11.0
1040,45.3,38.143,04714B6046D5,a,184.221,16662.289,197,2.333,9.35,3787781173,2020-01-12 06:31:11.29,2020-01-12 06:31:11.0
1040,45.2,38.143,04714B6046D5,a,184.249,16662.289,197,2.337,9.34,3787781473,2020-01-12 06:36:11.606,2020-01-12 06:36:11.0
1040,45.1,38.13,04714B6046D5,a,185.387,16662.289,197,2.341,9.37,3787781773,2020-01-12 06:41:11.561,2020-01-12 06:41:11.0
1040,45.5,38.135,04714B6046D5,a,184.963,16662.289,197,2.339,9.36,3787782073,2020-01-12 06:46:11.639,2020-01-12 06:46:11.0
1040,45.3,38.153,04714B6046D5,a,183.333,16662.289,197,2.33,9.34,3787782373,2020-01-12 06:51:11.415,2020-01-12 06:51:11.0
1040,45,38.149,04714B6046D5,a,183.729,16662.289,197,2.325,9.34,3787782673,2020-01-12 06:56:11.597,2020-01-12 06:56:11.0
1040,45.4,38.125,04714B6046D5,a,185.753,16662.289,197,2.337,9.32,3787782973,2020-01-12 07:01:11.632,2020-01-12 07:01:11.0
1040,45.1,38.179,04714B6046D5,a,181.023,16662.289,197,2.32,9.27,3787783273,2020-01-12 07:06:11.566,2020-01-12 07:06:11.0
1040,45,38.126,04714B6046D5,a,185.714,16662.289,197,2.339,9.35,3787783573,2020-01-12 07:11:11.733,2020-01-12 07:11:11.0
1040,45,38.134,04714B6046D5,a,185.04,16662.289,197,2.34,9.38,3787783873,2020-01-12 07:16:11.759,2020-01-12 07:16:11.0
1040,45.1,38.189,04714B6046D5,a,180.142,16662.289,197,2.312,9.29,3787784173,2020-01-12 07:21:11.876,2020-01-12 07:21:11.0
1040,45.1,38.144,04714B6046D5,a,184.182,16664.613,197,2.331,9.27,3787784473,2020-01-12 07:26:11.644,2020-01-12 07:26:11.0
1040,45,38.153,04714B6046D5,a,183.372,16664.613,197,2.332,9.29,3787784773,2020-01-12 07:31:11.613,2020-01-12 07:31:11.0
1040,44.8,38.136,04714B6046D5,a,184.876,16664.613,197,2.332,9.29,3787785073,2020-01-12 07:36:11.896,2020-01-12 07:36:11.0
1040,44.9,38.153,04714B6046D5,a,183.391,16664.613,197,2.325,9.27,3787785373,2020-01-12 07:41:11.787,2020-01-12 07:41:11.0
1040,44.9,38.14,04714B6046D5,a,184.462,16664.613,197,2.335,9.36,3787785673,2020-01-12 07:46:11.636,2020-01-12 07:46:11.0
1040,45.1,38.139,04714B6046D5,a,184.606,16664.613,197,2.334,9.33,3787785973,2020-01-12 07:51:11.864,2020-01-12 07:51:11.0
1040,44.7,38.124,04714B6046D5,a,185.878,16664.613,197,2.341,9.34,3787786273,2020-01-12 07:56:11.903,2020-01-12 07:56:11.0
1040,44.8,38.13,04714B6046D5,a,185.339,16664.613,197,2.343,9.33,3787786573,2020-01-12 08:01:11.703,2020-01-12 08:01:11.0
1040,45.2,38.155,04714B6046D5,a,183.227,16664.613,197,2.331,9.36,3787786873,2020-01-12 08:06:11.772,2020-01-12 08:06:11.0
1040,44.7,38.151,04714B6046D5,a,183.536,16664.613,197,2.329,9.37,3787787173,2020-01-12 08:11:11.701,2020-01-12 08:11:11.0
1040,45.1,38.146,04714B6046D5,a,183.98,16664.613,197,2.333,9.3,3787787473,2020-01-12 08:16:11.871,2020-01-12 08:16:11.0
1040,45.2,38.159,04714B6046D5,a,182.879,16664.613,197,2.324,9.3,3787787773,2020-01-12 08:21:11.96,2020-01-12 08:21:11.0
1040,45,38.149,04714B6046D5,a,183.69,16666.934,197,2.33,9.31,3787788073,2020-01-12 08:26:11.886,2020-01-12 08:26:11.0
1040,44.7,38.134,04714B6046D5,a,185.011,16666.934,197,2.338,9.34,3787788373,2020-01-12 08:31:11.746,2020-01-12 08:31:11.0
1040,44.9,38.144,04714B6046D5,a,184.124,16666.934,197,2.329,9.3,3787788673,2020-01-12 08:36:12.164,2020-01-12 08:36:12.0
1040,45,38.149,04714B6046D5,a,183.671,16666.934,197,2.329,9.38,3787788973,2020-01-12 08:41:12.009,2020-01-12 08:41:11.0
1040,45.3,38.137,04714B6046D5,a,184.732,16666.934,197,2.338,9.4,3787789273,2020-01-12 08:46:11.958,2020-01-12 08:46:11.0
1040,44.7,38.14,04714B6046D5,a,184.462,16666.934,197,2.327,9.24,3787789573,2020-01-12 08:51:11.813,2020-01-12 08:51:11.0
1040,44.7,38.158,04714B6046D5,a,182.937,16666.934,197,2.324,9.25,3787789873,2020-01-12 08:56:12.166,2020-01-12 08:56:12.0
1040,45,38.147,04714B6046D5,a,183.874,16666.934,197,2.334,9.29,3787790173,2020-01-12 09:01:11.935,2020-01-12 09:01:11.0
1040,44.6,38.133,04714B6046D5,a,185.088,16666.934,197,2.334,9.4,3787790473,2020-01-12 09:06:12.208,2020-01-12 09:06:12.0
1040,45.2,38.147,04714B6046D5,a,183.854,16666.934,197,2.331,9.35,3787790773,2020-01-12 09:11:11.973,2020-01-12 09:11:11.0
1040,45,38.131,04714B6046D5,a,185.291,16666.934,197,2.332,9.3,3787791073,2020-01-12 09:16:12.167,2020-01-12 09:16:12.0
1040,47.7,38.095,04714B604101,a,192.732,16753.029,197,2.37,9.47,3787517670,2020-01-09 05:16:35.821,2020-01-09 05:16:35.0
1041,47,37.677,04714B604101,a,214.103,16753.029,198,2.501,9.81,3787517970,2020-01-09 05:21:35.93,2020-01-09 05:21:35.0
1038,47.4,37.727,04714B604101,a,204.019,16753.029,197,2.424,9.59,3787518270,2020-01-09 05:26:36.119,2020-01-09 05:26:36.0
1039,47.3,37.936,04714B604101,a,194.748,16753.029,197,2.38,9.5,3787518570,2020-01-09 05:31:35.911,2020-01-09 05:31:35.0
1043,47,37.87,04714B604101,a,218.304,16753.029,198,2.53,9.88,3787518870,2020-01-09 05:36:36.281,2020-01-09 05:36:36.0
1040,47.3,37.548,04714B604101,a,220.231,16753.029,197,2.562,9.92,3787519170,2020-01-09 05:41:36.026,2020-01-09 05:41:36.0
1036,47.9,37.679,04714B604101,a,196.929,16753.029,196,2.377,9.5,3787519470,2020-01-09 05:46:35.957,2020-01-09 05:46:35.0
1044,47.7,37.782,04714B604101,a,223.233,16753.029,198,2.569,9.9,3787519770,2020-01-09 05:51:36.053,2020-01-09 05:51:36.0
1044,47.8,37.864,04714B604101,a,222.928,16753.029,198,2.559,9.93,3787520070,2020-01-09 05:56:36.194,2020-01-09 05:56:36.0
1079,47.2,39.838,04714B604101,a,263.4,16753.029,208,2.992,10.76,3787520370,2020-01-09 06:01:36.14,2020-01-09 06:01:36.0
1079,47.3,39.89,04714B604101,a,263.719,16755.57,208,2.999,10.78,3787520670,2020-01-09 06:06:36.165,2020-01-09 06:06:36.0
1045,47.7,38.131,04714B604101,a,213.157,16755.57,199,2.514,9.69,3787520970,2020-01-09 06:11:36.051,2020-01-09 06:11:36.0
1043,47.6,38.076,04714B604101,a,210.717,16755.57,198,2.482,9.64,3787521270,2020-01-09 06:16:36.037,2020-01-09 06:16:36.0
1037,47.6,37.831,04714B604101,a,191.293,16755.57,196,2.353,9.35,3787521570,2020-01-09 06:21:36.284,2020-01-09 06:21:36.0
1037,48,37.81,04714B604101,a,192.897,16755.57,196,2.358,9.49,3787521870,2020-01-09 06:26:35.957,2020-01-09 06:26:35.0
1041,47.6,37.963,04714B604101,a,205.911,16755.57,197,2.448,9.64,3787522170,2020-01-09 06:31:36.046,2020-01-09 06:31:36.0
1043,47.3,38.032,04714B604101,a,213.389,16755.57,198,2.497,9.75,3787522470,2020-01-09 06:36:36.015,2020-01-09 06:36:36.0
1050,47.2,38.257,04714B604101,a,226.447,16755.57,200,2.585,10.01,3787522770,2020-01-09 06:41:36.161,2020-01-09 06:41:36.0
1045,47.6,38.303,04714B604101,a,208.506,16755.57,198,2.475,9.66,3787523070,2020-01-09 06:46:36.39,2020-01-09 06:46:36.0
1043,47.4,38.165,04714B604101,a,203.902,16755.57,198,2.449,9.65,3787523370,2020-01-09 06:51:36.357,2020-01-09 06:51:36.0
1038,47,37.851,04714B604101,a,196.826,16755.57,197,2.386,9.45,3787523670,2020-01-09 06:56:36.325,2020-01-09 06:56:36.0
1047,47.4,37.704,04714B604101,a,238.081,16755.57,199,2.672,10.23,3787523970,2020-01-09 07:01:36.249,2020-01-09 07:01:36.0
1082,47.5,40.052,04714B604101,a,269.246,16758.326,209,2.996,10.79,3787524270,2020-01-09 07:06:36.445,2020-01-09 07:06:36.0
1042,47.4,37.949,04714B604101,a,209.205,16758.326,198,2.474,9.71,3787524570,2020-01-09 07:11:36.392,2020-01-09 07:11:36.0
1044,47.6,38.009,04714B604101,a,214.693,16758.326,198,2.52,9.86,3787524870,2020-01-09 07:16:36.233,2020-01-09 07:16:36.0
1045,47.7,37.762,04714B604101,a,230.42,16758.326,199,2.612,9.98,3787525170,2020-01-09 07:21:36.295,2020-01-09 07:21:36.0
1053,47.6,38.157,04714B604101,a,243.18,16758.326,201,2.717,10.33,3787525470,2020-01-09 07:26:36.402,2020-01-09 07:26:36.0
1045,47.6,38.201,04714B604101,a,207.707,16758.326,199,2.478,9.64,3787525770,2020-01-09 07:31:36.489,2020-01-09 07:31:36.0
1048,47.3,38.243,04714B604101,a,222.062,16758.326,199,2.566,9.94,3787526070,2020-01-09 07:36:36.55,2020-01-09 07:36:36.0
1048,47.6,38.092,04714B604101,a,227.163,16758.326,199,2.592,9.9,3787526370,2020-01-09 07:41:36.32,2020-01-09 07:41:36.0
1037,47.3,37.816,04714B604101,a,192.427,16758.326,196,2.355,9.42,3787526671,2020-01-09 07:46:36.764,2020-01-09 07:46:36.0
1038,47.3,37.825,04714B604101,a,197.288,16758.326,197,2.39,9.47,3787526970,2020-01-09 07:51:36.487,2020-01-09 07:51:36.0
1047,47.5,37.844,04714B604101,a,229.113,16758.326,199,2.622,10.06,3787527270,2020-01-09 07:56:36.382,2020-01-09 07:56:36.0
1052,47.9,38.148,04714B604101,a,239.925,16758.326,200,2.694,10.14,3787527570,2020-01-09 08:01:36.551,2020-01-09 08:01:36.0
1047,47.4,38.28,04714B604101,a,218.906,16760.855,199,2.545,9.84,3787527870,2020-01-09 08:06:36.639,2020-01-09 08:06:36.0
1081,47.9,39.958,04714B604101,a,260.868,16760.855,208,2.994,10.74,3787528170,2020-01-09 08:11:36.671,2020-01-09 08:11:36.0
1064,47.5,39.404,04714B604101,a,236.439,16760.855,204,2.78,10.18,3787528470,2020-01-09 08:16:36.403,2020-01-09 08:16:36.0
1047,47.6,38.118,04714B604101,a,221.56,16760.855,199,2.571,9.92,3787528771,2020-01-09 08:21:36.873,2020-01-09 08:21:36.0
1040,47.7,37.987,04714B604101,a,203.107,16760.855,197,2.422,9.56,3787529070,2020-01-09 08:26:36.663,2020-01-09 08:26:36.0
1037,48.5,37.764,04714B604101,a,196.288,16760.855,196,2.379,9.43,3787529370,2020-01-09 08:31:36.462,2020-01-09 08:31:36.0
1043,47.3,37.832,04714B604101,a,220.412,16760.855,198,2.563,9.87,3787529671,2020-01-09 08:36:36.82,2020-01-09 08:36:36.0
1042,47.1,37.87,04714B604101,a,213.887,16760.855,198,2.529,9.87,3787529971,2020-01-09 08:41:36.717,2020-01-09 08:41:36.0
1044,46.8,37.966,04714B604101,a,217.193,16760.855,198,2.53,9.89,3787530271,2020-01-09 08:46:36.748,2020-01-09 08:46:36.0
1046,47.6,37.818,04714B604101,a,228.505,16760.855,199,2.609,9.98,3787530571,2020-01-09 08:51:36.8,2020-01-09 08:51:36.0
1093,47.5,40.294,04714B604101,a,285.486,16760.855,212,3.218,11.23,3787530871,2020-01-09 08:56:36.89,2020-01-09 08:56:36.0
1073,48.2,39.726,04714B604101,a,252.826,16760.855,206,2.908,10.59,3787531171,2020-01-09 09:01:36.801,2020-01-09 09:01:36.0
1037,47.9,37.808,04714B604101,a,195.795,16763.467,196,2.374,9.46,3787531471,2020-01-09 09:06:36.549,2020-01-09 09:06:36.0
1069,47.6,39.232,04714B604101,a,251.148,16763.467,205,2.862,10.46,3787531771,2020-01-09 09:11:36.737,2020-01-09 09:11:36.0
1042,47.7,37.827,04714B604101,a,214.224,16763.467,198,2.509,9.86,3787532071,2020-01-09 09:16:36.834,2020-01-09 09:16:36.0
1051,48.4,38.167,04714B604101,a,234.25,16763.467,200,2.663,10.07,3787532371,2020-01-09 09:21:36.867,2020-01-09 09:21:36.0
1045,47.9,38.131,04714B604101,a,215.407,16763.467,198,2.522,9.86,3787532671,2020-01-09 09:26:36.748,2020-01-09 09:26:36.0
1042,47.6,37.935,04714B604101,a,210.054,16763.467,198,2.483,9.65,3787532971,2020-01-09 09:31:36.89,2020-01-09 09:31:36.0
1043,47.7,37.978,04714B604101,a,212.047,16763.467,198,2.498,9.75,3787533271,2020-01-09 09:36:36.84,2020-01-09 09:36:36.0
1051,47.6,38.117,04714B604101,a,235.765,16763.467,200,2.672,10.19,3787533571,2020-01-09 09:41:36.684,2020-01-09 09:41:36.0
1048,47.7,38.274,04714B604101,a,221.4,16763.467,199,2.569,9.92,3787533871,2020-01-09 09:46:36.904,2020-01-09 09:46:36.0
1070,47.5,39.379,04714B604101,a,253.331,16763.467,205,2.875,10.5,3787534171,2020-01-09 09:51:37.006,2020-01-09 09:51:36.0
1081,47.7,39.661,04714B604101,a,272.885,16763.467,208,3.09,10.95,3787534471,2020-01-09 09:56:37.047,2020-01-09 09:56:37.0
1051,47,38.139,04714B604101,a,234.694,16763.467,200,2.669,10.12,3787534771,2020-01-09 10:01:36.989,2020-01-09 10:01:36.0
1052,47.1,38.592,04714B604101,a,219.599,16766.123,200,2.557,9.87,3787535071,2020-01-09 10:06:37.009,2020-01-09 10:06:36.0
1038,47.8,37.86,04714B604101,a,198.855,16766.123,197,2.392,9.55,3787535371,2020-01-09 10:11:37.075,2020-01-09 10:11:37.0
1038,47.7,37.709,04714B604101,a,205.131,16766.123,197,2.439,9.62,3787535671,2020-01-09 10:16:36.925,2020-01-09 10:16:36.0
1046,47.6,37.808,04714B604101,a,226.97,16766.123,199,2.607,9.99,3787535971,2020-01-09 10:21:37.13,2020-01-09 10:21:37.0
1052,48,38.198,04714B604101,a,237.498,16766.123,200,2.683,10.2,3787536271,2020-01-09 10:26:37.102,2020-01-09 10:26:37.0
1046,47.1,38.245,04714B604101,a,218.708,16766.123,199,2.54,9.76,3787536571,2020-01-09 10:31:37.051,2020-01-09 10:31:37.0
1041,47.5,37.911,04714B604101,a,206.839,16766.123,198,2.456,9.61,3787536871,2020-01-09 10:36:37.178,2020-01-09 10:36:37.0
1042,47.7,37.927,04714B604101,a,210.505,16766.123,198,2.509,9.84,3787537171,2020-01-09 10:41:37.061,2020-01-09 10:41:37.0
1077,47.6,38.922,04714B604101,a,276.893,16766.123,207,3.075,11.02,3787537471,2020-01-09 10:46:37.467,2020-01-09 10:46:37.0
1086,47.4,40.316,04714B604101,a,268.372,16766.123,210,3.056,10.81,3787537771,2020-01-09 10:51:37.494,2020-01-09 10:51:37.0
1047,47.8,38.016,04714B604101,a,227.125,16766.123,199,2.597,10.01,3787538071,2020-01-09 10:56:37.229,2020-01-09 10:56:37.0
1045,47.2,38.11,04714B604101,a,216.611,16766.123,198,2.528,9.84,3787538371,2020-01-09 11:01:37.507,2020-01-09 11:01:37.0
1042,47.9,37.912,04714B604101,a,211.433,16768.695,198,2.488,9.67,3787538671,2020-01-09 11:06:37.329,2020-01-09 11:06:37.0
1043,47.9,37.959,04714B604101,a,213.198,16768.695,198,2.503,9.73,3787538971,2020-01-09 11:11:37.425,2020-01-09 11:11:37.0
1046,47.6,37.792,04714B604101,a,224.788,16768.695,199,2.594,10.03,3787539271,2020-01-09 11:16:37.405,2020-01-09 11:16:37.0
1049,47.9,38.072,04714B604101,a,232.23,16768.695,200,2.639,10.03,3787539571,2020-01-09 11:21:37.531,2020-01-09 11:21:37.0
1044,47.4,38.07,04714B604101,a,214.486,16768.695,198,2.51,9.72,3787539871,2020-01-09 11:26:37.454,2020-01-09 11:26:37.0
1074,47.9,39.139,04714B604101,a,265.223,16768.695,206,2.979,10.7,3787540171,2020-01-09 11:31:37.579,2020-01-09 11:31:37.0
1087,47.9,39.815,04714B604101,a,282.317,16768.695,210,3.165,11.04,3787540471,2020-01-09 11:36:37.627,2020-01-09 11:36:37.0
1043,47,38.016,04714B604101,a,209.75,16768.695,198,2.487,9.71,3787540771,2020-01-09 11:41:37.64,2020-01-09 11:41:37.0
1086,47.6,39.76,04714B604101,a,280.645,16768.695,210,3.148,11.13,3787541071,2020-01-09 11:46:37.637,2020-01-09 11:46:37.0
1071,47.5,39.628,04714B604101,a,242.782,16768.695,205,2.821,10.42,3787541371,2020-01-09 11:51:37.551,2020-01-09 11:51:37.0
1049,47.4,38.16,04714B604101,a,227.633,16768.695,200,2.599,9.89,3787541671,2020-01-09 11:56:37.623,2020-01-09 11:56:37.0
1050,47.9,38.159,04714B604101,a,233.681,16768.695,200,2.657,10.04,3787541971,2020-01-09 12:01:37.689,2020-01-09 12:01:37.0
1052,47.4,38.165,04714B604101,a,239.106,16771.33,200,2.696,10.12,3787542272,2020-01-09 12:06:37.57,2020-01-09 12:06:37.0
1052,47.7,38.17,04714B604101,a,238.856,16771.33,200,2.693,10.25,3787542572,2020-01-09 12:11:37.911,2020-01-09 12:11:37.0
1095,47.7,40.247,04714B604101,a,285.71,16771.33,212,3.234,11.27,3787542872,2020-01-09 12:16:38.143,2020-01-09 12:16:38.0
1093,47.6,40.68,04714B604101,a,279.364,16771.33,211,3.165,11.03,3787543172,2020-01-09 12:21:37.851,2020-01-09 12:21:37.0
1051,47.1,38.381,04714B604101,a,227.089,16771.33,200,2.605,9.95,3787543472,2020-01-09 12:26:38.244,2020-01-09 12:26:38.0
1040,47.6,37.99,04714B604101,a,201.599,16771.33,197,2.438,9.59,3787543772,2020-01-09 12:31:38.123,2020-01-09 12:31:38.0
1046,47.7,38.059,04714B604101,a,218.405,16771.33,199,2.553,9.84,3787544072,2020-01-09 12:36:38.045,2020-01-09 12:36:38.0
1044,47.8,38.038,04714B604101,a,213,16771.33,198,2.502,9.73,3787544372,2020-01-09 12:41:37.992,2020-01-09 12:41:37.0
1045,47.6,38.048,04714B604101,a,213.552,16771.33,198,2.518,9.83,3787544672,2020-01-09 12:46:38.092,2020-01-09 12:46:38.0
1044,47.1,38.025,04714B604101,a,213.815,16771.33,198,2.514,9.78,3787544972,2020-01-09 12:51:38.127,2020-01-09 12:51:38.0
1040,45.1,38.145,04714B6046D5,a,184.047,16666.934,197,2.334,9.35,3787791373,2020-01-12 09:21:12.282,2020-01-12 09:21:12.0
1040,44.7,38.147,04714B6046D5,a,183.883,16669.254,197,2.329,9.3,3787791673,2020-01-12 09:26:12.309,2020-01-12 09:26:12.0
1040,45,38.124,04714B6046D5,a,185.878,16669.254,197,2.341,9.37,3787791973,2020-01-12 09:31:12.17,2020-01-12 09:31:12.0
