groupdId,edgeNodeId,timestamp,seq,metricName,metricTS,dataType,Val,timestamp_date,metricTS_date,SDEV,DELTA,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3
"Cakebread","RuthNorth",1561747299384,194,"TT_ProdRoom",1561747294390,"Float",68.680970,2019-06-28 18:41:39,2019-06-28 18:41:34,0.013703,0.030790,"F",0.648825,2,"SDEV",0.455529,"DELTA",0.454627,"Val",0.089844
"Cakebread","RuthNorth",1561746789235,177,"TT_ProdRoom",1561746779239,"Float",68.288160,2019-06-28 18:33:09,2019-06-28 18:32:59,0.001189,0.002660,"F",0.648799,2,"SDEV",0.458980,"DELTA",0.458748,"Val",0.082272
"Cakebread","RuthNorth",1561746759225,176,"TT_ProdRoom",1561746734225,"Float",68.272630,2019-06-28 18:32:39,2019-06-28 18:32:14,0.001326,0.002930,"F",0.648798,2,"SDEV",0.458906,"DELTA",0.458665,"Val",0.082429
"Cakebread","RuthNorth",1561746424136,165,"TT_ProdRoom",1561746419143,"Float",68.177280,2019-06-28 18:27:04,2019-06-28 18:26:59,0.002784,0.006374,"F",0.648780,2,"SDEV",0.458175,"DELTA",0.457672,"Val",0.084152
"Cakebread","RuthNorth",1561746939278,182,"TT_ProdRoom",1561746934285,"Float",68.356450,2019-06-28 18:35:39,2019-06-28 18:35:34,0.001026,0.002194,"F",0.648774,2,"SDEV",0.459087,"DELTA",0.458915,"Val",0.081998
"Cakebread","RuthNorth",1561746609181,171,"TT_ProdRoom",1561746599183,"Float",68.238235,2019-06-28 18:30:09,2019-06-28 18:29:59,0.001713,0.004090,"F",0.648739,2,"SDEV",0.458741,"DELTA",0.458352,"Val",0.082906
"Cakebread","RuthNorth",1561747299384,194,"TT_ProdRoom",1561747284386,"Float",68.654020,2019-06-28 18:41:39,2019-06-28 18:41:24,0.008582,0.019415,"F",0.648732,2,"SDEV",0.456172,"DELTA",0.455200,"Val",0.088628
"Cakebread","RuthNorth",1561739367024,87,"TT_ProdRoom",1561739332027,"Float",62.533550,2019-06-28 16:29:27,2019-06-28 16:28:52,0.000943,0.002192,"F",0.648727,1,"Val",0.472405,"DELTA",0.303034,"SDEV",0.224561
"Cakebread","RuthNorth",1561746454143,166,"TT_ProdRoom",1561746434143,"Float",68.182755,2019-06-28 18:27:34,2019-06-28 18:27:14,0.003054,0.005875,"F",0.648699,2,"SDEV",0.458105,"DELTA",0.457866,"Val",0.084029
"Cakebread","RuthNorth",1561746487131,167,"TT_ProdRoom",1561746459142,"Float",68.191734,2019-06-28 18:28:07,2019-06-28 18:27:39,0.002672,0.005824,"F",0.648689,2,"SDEV",0.458293,"DELTA",0.457887,"Val",0.083819
"Cakebread","RuthNorth",1561746669198,173,"TT_ProdRoom",1561746644198,"Float",68.247350,2019-06-28 18:31:09,2019-06-28 18:30:44,0.001755,0.003934,"F",0.648663,2,"SDEV",0.458773,"DELTA",0.458452,"Val",0.082775
"Cakebread","RuthNorth",1561746517147,168,"TT_ProdRoom",1561746489150,"Float",68.200460,2019-06-28 18:28:37,2019-06-28 18:28:09,0.002733,0.005260,"F",0.648647,2,"SDEV",0.458294,"DELTA",0.458076,"Val",0.083631
"Cakebread","RuthNorth",1561746547160,169,"TT_ProdRoom",1561746539168,"Float",68.224250,2019-06-28 18:29:07,2019-06-28 18:28:59,0.002161,0.004746,"F",0.648619,2,"SDEV",0.458595,"DELTA",0.458243,"Val",0.083162
"Cakebread","RuthNorth",1561746639188,172,"TT_ProdRoom",1561746609187,"Float",68.237560,2019-06-28 18:30:39,2019-06-28 18:30:09,0.002025,0.004580,"F",0.648547,2,"SDEV",0.458715,"DELTA",0.458343,"Val",0.082942
"Cakebread","RuthNorth",1561746669198,173,"TT_ProdRoom",1561746659202,"Float",68.248840,2019-06-28 18:31:09,2019-06-28 18:30:59,0.001823,0.004360,"F",0.648543,2,"SDEV",0.458822,"DELTA",0.458410,"Val",0.082768
"Cakebread","RuthNorth",1561746487131,167,"TT_ProdRoom",1561746469145,"Float",68.197380,2019-06-28 18:28:07,2019-06-28 18:27:49,0.002761,0.006035,"F",0.648541,2,"SDEV",0.458355,"DELTA",0.457933,"Val",0.083712
"Cakebread","RuthNorth",1561746789235,177,"TT_ProdRoom",1561746784241,"Float",68.291626,2019-06-28 18:33:09,2019-06-28 18:33:04,0.001500,0.003466,"F",0.648508,2,"SDEV",0.459018,"DELTA",0.458704,"Val",0.082279
"Cakebread","RuthNorth",1561746969287,183,"TT_ProdRoom",1561746959292,"Float",68.360460,2019-06-28 18:36:09,2019-06-28 18:35:59,0.001321,0.003060,"F",0.648495,2,"SDEV",0.459123,"DELTA",0.458838,"Val",0.082038
"Cakebread","RuthNorth",1561746517147,168,"TT_ProdRoom",1561746509156,"Float",68.211914,2019-06-28 18:28:37,2019-06-28 18:28:29,0.002612,0.005554,"F",0.648477,2,"SDEV",0.458472,"DELTA",0.458113,"Val",0.083415
"Cakebread","RuthNorth",1561746669198,173,"TT_ProdRoom",1561746664204,"Float",68.248580,2019-06-28 18:31:09,2019-06-28 18:31:04,0.002043,0.004360,"F",0.648473,2,"SDEV",0.458759,"DELTA",0.458460,"Val",0.082781
"Cakebread","RuthNorth",1561746639188,172,"TT_ProdRoom",1561746614188,"Float",68.240790,2019-06-28 18:30:39,2019-06-28 18:30:14,0.002150,0.004580,"F",0.648472,2,"SDEV",0.458705,"DELTA",0.458396,"Val",0.082900
"Cakebread","RuthNorth",1561746124047,155,"TT_ProdRoom",1561746109049,"Float",68.164215,2019-06-28 18:22:04,2019-06-28 18:21:49,0.003483,0.008430,"F",0.648444,2,"SDEV",0.458089,"DELTA",0.457377,"Val",0.084534
"Cakebread","RuthNorth",1561746034020,152,"TT_ProdRoom",1561746009019,"Float",68.034180,2019-06-28 18:20:34,2019-06-28 18:20:09,0.011862,0.027600,"F",0.648436,2,"SDEV",0.455878,"DELTA",0.454884,"Val",0.089237
"Cakebread","RuthNorth",1561746609181,171,"TT_ProdRoom",1561746604186,"Float",68.242140,2019-06-28 18:30:09,2019-06-28 18:30:04,0.002093,0.004800,"F",0.648435,2,"SDEV",0.458759,"DELTA",0.458357,"Val",0.082883
"Cakebread","RuthNorth",1561746577177,170,"TT_ProdRoom",1561746549169,"Float",68.224410,2019-06-28 18:29:37,2019-06-28 18:29:09,0.002503,0.005170,"F",0.648428,2,"SDEV",0.458561,"DELTA",0.458256,"Val",0.083183
"Cakebread","RuthNorth",1561746577177,170,"TT_ProdRoom",1561746554171,"Float",68.226845,2019-06-28 18:29:37,2019-06-28 18:29:14,0.002435,0.005170,"F",0.648421,2,"SDEV",0.458599,"DELTA",0.458261,"Val",0.083140
"Cakebread","RuthNorth",1561746244082,159,"TT_ProdRoom",1561746234087,"Float",68.162860,2019-06-28 18:24:04,2019-06-28 18:23:54,0.003605,0.008580,"F",0.648409,2,"SDEV",0.458060,"DELTA",0.457366,"Val",0.084575
"Cakebread","RuthNorth",1561746154055,156,"TT_ProdRoom",1561746129055,"Float",68.169270,2019-06-28 18:22:34,2019-06-28 18:22:09,0.003463,0.008244,"F",0.648393,2,"SDEV",0.458134,"DELTA",0.457459,"Val",0.084407
"Cakebread","RuthNorth",1561746517147,168,"TT_ProdRoom",1561746494152,"Float",68.206750,2019-06-28 18:28:37,2019-06-28 18:28:14,0.002758,0.006290,"F",0.648367,2,"SDEV",0.458480,"DELTA",0.457987,"Val",0.083534
"Cakebread","RuthNorth",1561746454143,166,"TT_ProdRoom",1561746429140,"Float",68.181900,2019-06-28 18:27:34,2019-06-28 18:27:09,0.003201,0.007710,"F",0.648352,2,"SDEV",0.458282,"DELTA",0.457623,"Val",0.084094
"Cakebread","RuthNorth",1561746577177,170,"TT_ProdRoom",1561746564174,"Float",68.229380,2019-06-28 18:29:37,2019-06-28 18:29:24,0.002480,0.005320,"F",0.648350,2,"SDEV",0.458627,"DELTA",0.458269,"Val",0.083105
"Cakebread","RuthNorth",1561746577177,170,"TT_ProdRoom",1561746559171,"Float",68.229730,2019-06-28 18:29:37,2019-06-28 18:29:19,0.002490,0.005320,"F",0.648343,2,"SDEV",0.458627,"DELTA",0.458274,"Val",0.083100
"Cakebread","RuthNorth",1561746969287,183,"TT_ProdRoom",1561746939287,"Float",68.357570,2019-06-28 18:36:09,2019-06-28 18:35:39,0.001618,0.003314,"F",0.648338,2,"SDEV",0.459075,"DELTA",0.458871,"Val",0.082055
"Cakebread","RuthNorth",1561746759225,176,"TT_ProdRoom",1561746739226,"Float",68.276695,2019-06-28 18:32:39,2019-06-28 18:32:19,0.001935,0.004065,"F",0.648335,2,"SDEV",0.458912,"DELTA",0.458645,"Val",0.082443
"Cakebread","RuthNorth",1561747029305,185,"TT_ProdRoom",1561747004305,"Float",68.374550,2019-06-28 18:37:09,2019-06-28 18:36:44,0.001586,0.003555,"F",0.648326,2,"SDEV",0.459100,"DELTA",0.458805,"Val",0.082094
"Cakebread","RuthNorth",1561736302064,36,"TT_ProdRoom",1561736296085,"Float",62.378570,2019-06-28 15:38:22,2019-06-28 15:38:16,0.002940,0.006455,"F",0.648318,1,"Val",0.674136,"DELTA",0.190081,"SDEV",0.135783
"Cakebread","RuthNorth",1561746609181,171,"TT_ProdRoom",1561746594182,"Float",68.239630,2019-06-28 18:30:09,2019-06-28 18:29:54,0.002289,0.005250,"F",0.648313,2,"SDEV",0.458747,"DELTA",0.458314,"Val",0.082938
"Cakebread","RuthNorth",1561746094036,154,"TT_ProdRoom",1561746084042,"Float",68.147550,2019-06-28 18:21:34,2019-06-28 18:21:24,0.004131,0.010100,"F",0.648309,2,"SDEV",0.457903,"DELTA",0.457078,"Val",0.085018
"Cakebread","RuthNorth",1561746609181,171,"TT_ProdRoom",1561746589181,"Float",68.237340,2019-06-28 18:30:09,2019-06-28 18:29:49,0.002294,0.005475,"F",0.648294,2,"SDEV",0.458758,"DELTA",0.458264,"Val",0.082978
"Cakebread","RuthNorth",1561746454143,166,"TT_ProdRoom",1561746449140,"Float",68.189130,2019-06-28 18:27:34,2019-06-28 18:27:29,0.003292,0.007230,"F",0.648294,2,"SDEV",0.458282,"DELTA",0.457788,"Val",0.083930
"Cakebread","RuthNorth",1561746034020,152,"TT_ProdRoom",1561746014020,"Float",68.040670,2019-06-28 18:20:34,2019-06-28 18:20:14,0.011917,0.026716,"F",0.648255,2,"SDEV",0.456001,"DELTA",0.455029,"Val",0.088970
"Cakebread","RuthNorth",1561746849253,179,"TT_ProdRoom",1561746834255,"Float",68.308770,2019-06-28 18:34:09,2019-06-28 18:33:54,0.001813,0.003850,"F",0.648245,2,"SDEV",0.459039,"DELTA",0.458773,"Val",0.082188
"Cakebread","RuthNorth",1561742630168,39,"TT_ProdRoom",1561742623013,"Float",63.838110,2019-06-28 17:23:50,2019-06-28 17:23:43,0.005700,0.012163,"F",0.648245,1,"Val",0.864154,"DELTA",0.083693,"SDEV",0.052153
"Cakebread","RuthNorth",1561746939278,182,"TT_ProdRoom",1561746929283,"Float",68.354390,2019-06-28 18:35:39,2019-06-28 18:35:29,0.001726,0.003630,"F",0.648237,2,"SDEV",0.459090,"DELTA",0.458845,"Val",0.082065
"Cakebread","RuthNorth",1561746819244,178,"TT_ProdRoom",1561746799244,"Float",68.295540,2019-06-28 18:33:39,2019-06-28 18:33:19,0.001891,0.004084,"F",0.648233,2,"SDEV",0.459007,"DELTA",0.458712,"Val",0.082282
"Cakebread","RuthNorth",1561746214074,158,"TT_ProdRoom",1561746204080,"Float",68.161580,2019-06-28 18:23:34,2019-06-28 18:23:24,0.003921,0.009320,"F",0.648227,2,"SDEV",0.458050,"DELTA",0.457316,"Val",0.084633
"Cakebread","RuthNorth",1561746517147,168,"TT_ProdRoom",1561746499154,"Float",68.207054,2019-06-28 18:28:37,2019-06-28 18:28:19,0.003077,0.006594,"F",0.648212,2,"SDEV",0.458438,"DELTA",0.458014,"Val",0.083548
"Cakebread","RuthNorth",1561747179350,190,"TT_ProdRoom",1561747159351,"Float",68.466095,2019-06-28 18:39:39,2019-06-28 18:39:19,0.002637,0.005475,"F",0.648211,2,"SDEV",0.458648,"DELTA",0.458323,"Val",0.083029
"Cakebread","RuthNorth",1561746154055,156,"TT_ProdRoom",1561746134056,"Float",68.169464,2019-06-28 18:22:34,2019-06-28 18:22:14,0.004000,0.008438,"F",0.648207,2,"SDEV",0.458031,"DELTA",0.457543,"Val",0.084426
"Cakebread","RuthNorth",1561746909271,181,"TT_ProdRoom",1561746884269,"Float",68.336120,2019-06-28 18:35:09,2019-06-28 18:34:44,0.001662,0.003960,"F",0.648203,2,"SDEV",0.459147,"DELTA",0.458770,"Val",0.082083
"Cakebread","RuthNorth",1561746517147,168,"TT_ProdRoom",1561746504155,"Float",68.206360,2019-06-28 18:28:37,2019-06-28 18:28:24,0.003144,0.006594,"F",0.648201,2,"SDEV",0.458415,"DELTA",0.458022,"Val",0.083563
"Cakebread","RuthNorth",1561747179350,190,"TT_ProdRoom",1561747164353,"Float",68.468610,2019-06-28 18:39:39,2019-06-28 18:39:24,0.002469,0.006020,"F",0.648194,2,"SDEV",0.458743,"DELTA",0.458183,"Val",0.083074
"Cakebread","RuthNorth",1561747299384,194,"TT_ProdRoom",1561747279384,"Float",68.650180,2019-06-28 18:41:39,2019-06-28 18:41:19,0.010179,0.023580,"F",0.648189,2,"SDEV",0.456251,"DELTA",0.455213,"Val",0.088536
"Cakebread","RuthNorth",1561747029305,185,"TT_ProdRoom",1561747009306,"Float",68.378530,2019-06-28 18:37:09,2019-06-28 18:36:49,0.001788,0.003980,"F",0.648183,2,"SDEV",0.459095,"DELTA",0.458778,"Val",0.082127
"Cakebread","RuthNorth",1561746819244,178,"TT_ProdRoom",1561746804247,"Float",68.298910,2019-06-28 18:33:39,2019-06-28 18:33:24,0.001892,0.004360,"F",0.648162,2,"SDEV",0.459056,"DELTA",0.458679,"Val",0.082265
"Cakebread","RuthNorth",1561746849253,179,"TT_ProdRoom",1561746839256,"Float",68.309326,2019-06-28 18:34:09,2019-06-28 18:33:59,0.001872,0.004166,"F",0.648161,2,"SDEV",0.459067,"DELTA",0.458738,"Val",0.082195
"Cakebread","RuthNorth",1561746639188,172,"TT_ProdRoom",1561746629193,"Float",68.243416,2019-06-28 18:30:39,2019-06-28 18:30:29,0.002557,0.005655,"F",0.648115,2,"SDEV",0.458755,"DELTA",0.458340,"Val",0.082904
"Cakebread","RuthNorth",1561746909271,181,"TT_ProdRoom",1561746889271,"Float",68.340256,2019-06-28 18:35:09,2019-06-28 18:34:49,0.001808,0.004136,"F",0.648114,2,"SDEV",0.459133,"DELTA",0.458780,"Val",0.082087
"Cakebread","RuthNorth",1561746789235,177,"TT_ProdRoom",1561746759233,"Float",68.285510,2019-06-28 18:33:09,2019-06-28 18:32:39,0.002008,0.004830,"F",0.648107,2,"SDEV",0.459035,"DELTA",0.458581,"Val",0.082384
"Cakebread","RuthNorth",1561746244082,159,"TT_ProdRoom",1561746214080,"Float",68.157890,2019-06-28 18:24:04,2019-06-28 18:23:34,0.004426,0.009735,"F",0.648093,2,"SDEV",0.457934,"DELTA",0.457314,"Val",0.084752
"Cakebread","RuthNorth",1561746547160,169,"TT_ProdRoom",1561746544168,"Float",68.229420,2019-06-28 18:29:07,2019-06-28 18:29:04,0.002779,0.006270,"F",0.648084,2,"SDEV",0.458670,"DELTA",0.458192,"Val",0.083138
"Cakebread","RuthNorth",1561746214074,158,"TT_ProdRoom",1561746209079,"Float",68.158630,2019-06-28 18:23:34,2019-06-28 18:23:29,0.004635,0.009446,"F",0.648069,2,"SDEV",0.457867,"DELTA",0.457398,"Val",0.084735
"Cakebread","RuthNorth",1561746729214,175,"TT_ProdRoom",1561746724221,"Float",68.273160,2019-06-28 18:32:09,2019-06-28 18:32:04,0.002356,0.005126,"F",0.648020,2,"SDEV",0.458921,"DELTA",0.458557,"Val",0.082522
"Cakebread","RuthNorth",1561746517147,168,"TT_ProdRoom",1561746514159,"Float",68.213100,2019-06-28 18:28:37,2019-06-28 18:28:34,0.003395,0.006740,"F",0.648013,2,"SDEV",0.458433,"DELTA",0.458116,"Val",0.083451
"Cakebread","RuthNorth",1561747179350,190,"TT_ProdRoom",1561747154350,"Float",68.465805,2019-06-28 18:39:39,2019-06-28 18:39:14,0.002789,0.006385,"F",0.647998,2,"SDEV",0.458726,"DELTA",0.458222,"Val",0.083052
"Cakebread","RuthNorth",1561747299384,194,"TT_ProdRoom",1561747269381,"Float",68.634605,2019-06-28 18:41:39,2019-06-28 18:41:09,0.009356,0.021355,"F",0.647968,2,"SDEV",0.456549,"DELTA",0.455539,"Val",0.087911
"Cakebread","RuthNorth",1561746609181,171,"TT_ProdRoom",1561746579178,"Float",68.234380,2019-06-28 18:30:09,2019-06-28 18:29:39,0.002867,0.006530,"F",0.647956,2,"SDEV",0.458718,"DELTA",0.458212,"Val",0.083070
"Cakebread","RuthNorth",1561746939278,182,"TT_ProdRoom",1561746909277,"Float",68.349470,2019-06-28 18:35:39,2019-06-28 18:35:09,0.002201,0.004290,"F",0.647949,2,"SDEV",0.459049,"DELTA",0.458851,"Val",0.082100
"Cakebread","RuthNorth",1561747299384,194,"TT_ProdRoom",1561747274383,"Float",68.642700,2019-06-28 18:41:39,2019-06-28 18:41:14,0.010400,0.024185,"F",0.647938,2,"SDEV",0.456395,"DELTA",0.455354,"Val",0.088251
"Cakebread","RuthNorth",1561746454143,166,"TT_ProdRoom",1561746444140,"Float",68.185910,2019-06-28 18:27:34,2019-06-28 18:27:24,0.003742,0.009030,"F",0.647921,2,"SDEV",0.458345,"DELTA",0.457601,"Val",0.084054
"Cakebread","RuthNorth",1561746454143,166,"TT_ProdRoom",1561746454142,"Float",68.191345,2019-06-28 18:27:34,2019-06-28 18:27:34,0.003755,0.008590,"F",0.647904,2,"SDEV",0.458351,"DELTA",0.457720,"Val",0.083930
"Cakebread","RuthNorth",1561746789235,177,"TT_ProdRoom",1561746774238,"Float",68.290820,2019-06-28 18:33:09,2019-06-28 18:32:54,0.002290,0.005310,"F",0.647895,2,"SDEV",0.459043,"DELTA",0.458593,"Val",0.082363
"Cakebread","RuthNorth",1561746729214,175,"TT_ProdRoom",1561746699213,"Float",68.266530,2019-06-28 18:32:09,2019-06-28 18:31:39,0.002575,0.005710,"F",0.647893,2,"SDEV",0.458903,"DELTA",0.458482,"Val",0.082615
"Cakebread","RuthNorth",1561746064028,153,"TT_ProdRoom",1561746044029,"Float",68.093210,2019-06-28 18:21:04,2019-06-28 18:20:44,0.007477,0.017114,"F",0.647889,2,"SDEV",0.457041,"DELTA",0.456085,"Val",0.086874
"Cakebread","RuthNorth",1561746969287,183,"TT_ProdRoom",1561746964293,"Float",68.365265,2019-06-28 18:36:09,2019-06-28 18:36:04,0.002159,0.004805,"F",0.647875,2,"SDEV",0.459123,"DELTA",0.458752,"Val",0.082125
"Cakebread","RuthNorth",1561746819244,178,"TT_ProdRoom",1561746814250,"Float",68.300710,2019-06-28 18:33:39,2019-06-28 18:33:34,0.002290,0.005170,"F",0.647870,2,"SDEV",0.459061,"DELTA",0.458651,"Val",0.082289
"Cakebread","RuthNorth",1561747179350,190,"TT_ProdRoom",1561747169354,"Float",68.472725,2019-06-28 18:39:39,2019-06-28 18:39:29,0.003202,0.006920,"F",0.647856,2,"SDEV",0.458633,"DELTA",0.458179,"Val",0.083189
"Cakebread","RuthNorth",1561746034020,152,"TT_ProdRoom",1561746019023,"Float",68.056180,2019-06-28 18:20:34,2019-06-28 18:20:19,0.014043,0.033670,"F",0.647849,2,"SDEV",0.456218,"DELTA",0.455432,"Val",0.088351
"Cakebread","RuthNorth",1561747179350,190,"TT_ProdRoom",1561747149348,"Float",68.462590,2019-06-28 18:39:39,2019-06-28 18:39:09,0.002915,0.006924,"F",0.647831,2,"SDEV",0.458784,"DELTA",0.458195,"Val",0.083021
"Cakebread","RuthNorth",1561746939278,182,"TT_ProdRoom",1561746914278,"Float",68.350980,2019-06-28 18:35:39,2019-06-28 18:35:14,0.002168,0.005150,"F",0.647798,2,"SDEV",0.459173,"DELTA",0.458707,"Val",0.082119
"Cakebread","RuthNorth",1561747269375,193,"TT_ProdRoom",1561747264380,"Float",68.626600,2019-06-28 18:41:09,2019-06-28 18:41:04,0.009057,0.021550,"F",0.647785,2,"SDEV",0.456737,"DELTA",0.455650,"Val",0.087613
"Cakebread","RuthNorth",1561739367024,87,"TT_ProdRoom",1561739327025,"Float",62.531850,2019-06-28 16:29:27,2019-06-28 16:28:47,0.001011,0.002192,"F",0.647757,1,"Val",0.475039,"DELTA",0.303488,"SDEV",0.221474
"Cakebread","RuthNorth",1561746034020,152,"TT_ProdRoom",1561746024024,"Float",68.071420,2019-06-28 18:20:34,2019-06-28 18:20:24,0.016662,0.037240,"F",0.647748,2,"SDEV",0.456475,"DELTA",0.455790,"Val",0.087735
"Cakebread","RuthNorth",1561746969287,183,"TT_ProdRoom",1561746954291,"Float",68.361070,2019-06-28 18:36:09,2019-06-28 18:35:54,0.002237,0.005330,"F",0.647747,2,"SDEV",0.459174,"DELTA",0.458692,"Val",0.082134
"Cakebread","RuthNorth",1561747149342,189,"TT_ProdRoom",1561747139345,"Float",68.459420,2019-06-28 18:39:09,2019-06-28 18:38:59,0.003063,0.007020,"F",0.647737,2,"SDEV",0.458781,"DELTA",0.458237,"Val",0.082982
"Cakebread","RuthNorth",1561747059315,186,"TT_ProdRoom",1561747049318,"Float",68.401474,2019-06-28 18:37:39,2019-06-28 18:37:29,0.002520,0.005534,"F",0.647735,2,"SDEV",0.459042,"DELTA",0.458643,"Val",0.082315
"Cakebread","RuthNorth",1561746124047,155,"TT_ProdRoom",1561746099047,"Float",68.158960,2019-06-28 18:22:04,2019-06-28 18:21:39,0.004825,0.011410,"F",0.647732,2,"SDEV",0.458031,"DELTA",0.457200,"Val",0.084770
"Cakebread","RuthNorth",1561746487131,167,"TT_ProdRoom",1561746484150,"Float",68.205720,2019-06-28 18:28:07,2019-06-28 18:28:04,0.003832,0.008340,"F",0.647718,2,"SDEV",0.458449,"DELTA",0.457912,"Val",0.083639
"Cakebread","RuthNorth",1561746094036,154,"TT_ProdRoom",1561746089043,"Float",68.153290,2019-06-28 18:21:34,2019-06-28 18:21:29,0.005363,0.011300,"F",0.647718,2,"SDEV",0.457837,"DELTA",0.457232,"Val",0.084930
"Cakebread","RuthNorth",1561746819244,178,"TT_ProdRoom",1561746809248,"Float",68.300000,2019-06-28 18:33:39,2019-06-28 18:33:29,0.002616,0.005450,"F",0.647718,2,"SDEV",0.459008,"DELTA",0.458679,"Val",0.082313
"Cakebread","RuthNorth",1561746699207,174,"TT_ProdRoom",1561746694213,"Float",68.261505,2019-06-28 18:31:39,2019-06-28 18:31:34,0.002899,0.006364,"F",0.647716,2,"SDEV",0.458873,"DELTA",0.458427,"Val",0.082700
"Cakebread","RuthNorth",1561746849253,179,"TT_ProdRoom",1561746824252,"Float",68.305160,2019-06-28 18:34:09,2019-06-28 18:33:44,0.002722,0.005160,"F",0.647715,2,"SDEV",0.458959,"DELTA",0.458764,"Val",0.082278
"Cakebread","RuthNorth",1561746729214,175,"TT_ProdRoom",1561746704216,"Float",68.267430,2019-06-28 18:32:09,2019-06-28 18:31:44,0.003004,0.005925,"F",0.647714,2,"SDEV",0.458825,"DELTA",0.458548,"Val",0.082627
"Cakebread","RuthNorth",1561746969287,183,"TT_ProdRoom",1561746944288,"Float",68.359840,2019-06-28 18:36:09,2019-06-28 18:35:44,0.002272,0.005450,"F",0.647713,2,"SDEV",0.459181,"DELTA",0.458682,"Val",0.082137
"Cakebread","RuthNorth",1561746487131,167,"TT_ProdRoom",1561746474146,"Float",68.200510,2019-06-28 18:28:07,2019-06-28 18:27:54,0.003890,0.008776,"F",0.647704,2,"SDEV",0.458433,"DELTA",0.457815,"Val",0.083751
"Cakebread","RuthNorth",1561746699207,174,"TT_ProdRoom",1561746689211,"Float",68.262170,2019-06-28 18:31:39,2019-06-28 18:31:29,0.002940,0.006364,"F",0.647698,2,"SDEV",0.458866,"DELTA",0.458440,"Val",0.082694
"Cakebread","RuthNorth",1561746939278,182,"TT_ProdRoom",1561746924281,"Float",68.354256,2019-06-28 18:35:39,2019-06-28 18:35:24,0.002511,0.005140,"F",0.647690,2,"SDEV",0.459079,"DELTA",0.458787,"Val",0.082134
"Cakebread","RuthNorth",1561746547160,169,"TT_ProdRoom",1561746524161,"Float",68.219864,2019-06-28 18:29:07,2019-06-28 18:28:44,0.003561,0.007950,"F",0.647677,2,"SDEV",0.458597,"DELTA",0.458039,"Val",0.083364
"Cakebread","RuthNorth",1561746034020,152,"TT_ProdRoom",1561746029026,"Float",68.079010,2019-06-28 18:20:34,2019-06-28 18:20:29,0.016998,0.038340,"F",0.647660,2,"SDEV",0.456582,"DELTA",0.455972,"Val",0.087446
"Cakebread","RuthNorth",1561747149342,189,"TT_ProdRoom",1561747134344,"Float",68.455666,2019-06-28 18:39:09,2019-06-28 18:38:54,0.003063,0.007256,"F",0.647659,2,"SDEV",0.458836,"DELTA",0.458230,"Val",0.082934
"Cakebread","RuthNorth",1561746939278,182,"TT_ProdRoom",1561746919280,"Float",68.354610,2019-06-28 18:35:39,2019-06-28 18:35:19,0.002518,0.005520,"F",0.647618,2,"SDEV",0.459127,"DELTA",0.458730,"Val",0.082143
"Cakebread","RuthNorth",1561747059315,186,"TT_ProdRoom",1561747054320,"Float",68.404890,2019-06-28 18:37:39,2019-06-28 18:37:34,0.002567,0.006210,"F",0.647615,2,"SDEV",0.459104,"DELTA",0.458540,"Val",0.082356
"Cakebread","RuthNorth",1561746849253,179,"TT_ProdRoom",1561746819250,"Float",68.304920,2019-06-28 18:34:09,2019-06-28 18:33:39,0.002630,0.006010,"F",0.647590,2,"SDEV",0.459092,"DELTA",0.458613,"Val",0.082295
"Cakebread","RuthNorth",1561746609181,171,"TT_ProdRoom",1561746584179,"Float",68.235540,2019-06-28 18:30:09,2019-06-28 18:29:44,0.003404,0.007690,"F",0.647585,2,"SDEV",0.458732,"DELTA",0.458170,"Val",0.083098
"Cakebread","RuthNorth",1561747269375,193,"TT_ProdRoom",1561747259380,"Float",68.618515,2019-06-28 18:41:09,2019-06-28 18:40:59,0.009351,0.021309,"F",0.647556,2,"SDEV",0.456840,"DELTA",0.455833,"Val",0.087327
"Cakebread","RuthNorth",1561746729214,175,"TT_ProdRoom",1561746719220,"Float",68.273056,2019-06-28 18:32:09,2019-06-28 18:31:59,0.003159,0.006366,"F",0.647547,2,"SDEV",0.458871,"DELTA",0.458546,"Val",0.082583
"Cakebread","RuthNorth",1561746064028,153,"TT_ProdRoom",1561746034026,"Float",68.076096,2019-06-28 18:21:04,2019-06-28 18:20:34,0.010157,0.022830,"F",0.647546,2,"SDEV",0.456708,"DELTA",0.455716,"Val",0.087576
"Cakebread","RuthNorth",1561746759225,176,"TT_ProdRoom",1561746754232,"Float",68.283226,2019-06-28 18:32:39,2019-06-28 18:32:34,0.002902,0.006531,"F",0.647527,2,"SDEV",0.459005,"DELTA",0.458515,"Val",0.082480
"Cakebread","RuthNorth",1561746547160,169,"TT_ProdRoom",1561746534165,"Float",68.224610,2019-06-28 18:29:07,2019-06-28 18:28:54,0.003719,0.008360,"F",0.647508,2,"SDEV",0.458646,"DELTA",0.458056,"Val",0.083298
"Cakebread","RuthNorth",1561746849253,179,"TT_ProdRoom",1561746829254,"Float",68.307144,2019-06-28 18:34:09,2019-06-28 18:33:49,0.002706,0.006434,"F",0.647482,2,"SDEV",0.459131,"DELTA",0.458574,"Val",0.082295
